Flight time,Altitude,Home Distance,Wind Direction,Wind Speed,Profile ID,Longitude,Latitude,Start Altitude
02m 45s,138.3 m,3 m,295°,7.99 m/s,13-12-Cm,7.1993,61.6805,420
02m 50s,147.8 m,3 m,297°,7.50 m/s,13-12-Cm,7.1993,61.6805,420
02m 55s,157.0 m,2 m,311°,6.73 m/s,13-12-Cm,7.1993,61.6805,420
03m 00s,166.0 m,2 m,324°,6.01 m/s,13-12-Cm,7.1993,61.6805,420
03m 05s,175.5 m,2 m,319°,5.60 m/s,13-12-Cm,7.1993,61.6805,420
03m 10s,184.8 m,2 m,316°,5.91 m/s,13-12-Cm,7.1993,61.6805,420
03m 15s,194.3 m,3 m,318°,8.16 m/s,13-12-Cm,7.1993,61.6805,420
03m 20s,204.2 m,2 m,327°,6.09 m/s,13-12-Cm,7.1993,61.6805,420
03m 25s,213.2 m,2 m,329°,5.23 m/s,13-12-Cm,7.1993,61.6805,420
03m 30s,222.6 m,3 m,314°,6.36 m/s,13-12-Cm,7.1993,61.6805,420
03m 35s,232.1 m,3 m,312°,6.89 m/s,13-12-Cm,7.1993,61.6805,420
03m 40s,242.0 m,3 m,320°,6.99 m/s,13-12-Cm,7.1993,61.6805,420
03m 45s,251.6 m,3 m,322°,7.57 m/s,13-12-Cm,7.1993,61.6805,420
03m 50s,260.6 m,2 m,316°,6.72 m/s,13-12-Cm,7.1993,61.6805,420
03m 55s,269.8 m,3 m,320°,7.37 m/s,13-12-Cm,7.1993,61.6805,420
04m 00s,279.1 m,3 m,319°,7.11 m/s,13-12-Cm,7.1993,61.6805,420
04m 05s,288.5 m,3 m,323°,6.60 m/s,13-12-Cm,7.1993,61.6805,420
04m 10s,297.2 m,3 m,316°,6.60 m/s,13-12-Cm,7.1993,61.6805,420
04m 15s,306.3 m,3 m,320°,6.61 m/s,13-12-Cm,7.1993,61.6805,420
04m 20s,315.2 m,3 m,322°,6.11 m/s,13-12-Cm,7.1993,61.6805,420
04m 25s,323.6 m,3 m,323°,5.73 m/s,13-12-Cm,7.1993,61.6805,420
04m 30s,332.5 m,3 m,331°,4.83 m/s,13-12-Cm,7.1993,61.6805,420
04m 35s,342.8 m,3 m,330°,4.03 m/s,13-12-Cm,7.1993,61.6805,420
04m 40s,352.3 m,2 m,329°,3.88 m/s,13-12-Cm,7.1993,61.6805,420
04m 45s,361.2 m,2 m,332°,3.75 m/s,13-12-Cm,7.1993,61.6805,420
04m 50s,370.7 m,2 m,321°,5.05 m/s,13-12-Cm,7.1993,61.6805,420
04m 55s,379.8 m,2 m,323°,4.87 m/s,13-12-Cm,7.1993,61.6805,420
05m 00s,388.5 m,2 m,322°,4.21 m/s,13-12-Cm,7.1993,61.6805,420
05m 05s,397.6 m,2 m,323°,3.16 m/s,13-12-Cm,7.1993,61.6805,420
05m 10s,406.4 m,2 m,329°,3.45 m/s,13-12-Cm,7.1993,61.6805,420
05m 15s,416.0 m,2 m,331°,3.06 m/s,13-12-Cm,7.1993,61.6805,420
05m 20s,425.5 m,2 m,334°,3.43 m/s,13-12-Cm,7.1993,61.6805,420
05m 25s,434.0 m,2 m,328°,3.55 m/s,13-12-Cm,7.1993,61.6805,420
05m 30s,442.6 m,2 m,325°,3.80 m/s,13-12-Cm,7.1993,61.6805,420
05m 35s,451.7 m,2 m,324°,3.92 m/s,13-12-Cm,7.1993,61.6805,420
05m 40s,461.4 m,2 m,334°,3.49 m/s,13-12-Cm,7.1993,61.6805,420
05m 45s,471.4 m,2 m,334°,3.34 m/s,13-12-Cm,7.1993,61.6805,420
05m 50s,481.3 m,2 m,336°,3.01 m/s,13-12-Cm,7.1993,61.6805,420
05m 55s,490.7 m,2 m,337°,3.41 m/s,13-12-Cm,7.1993,61.6805,420
06m 00s,497.4 m,2 m,341°,3.42 m/s,13-12-Cm,7.1993,61.6805,420
06m 05s,500.0 m,2 m,340°,3.23 m/s,13-12-Cm,7.1993,61.6805,420
