time,temperature,Altitude (m),longitude,latitude
13/09/2023 12:39:48,15.220 °C,540.924229770899,7.25308121208218,61.6400276654204
13/09/2023 12:39:50,15.223 °C,541.042926043272,7.25309462248333,61.6400415050193
13/09/2023 12:39:52,15.226 °C,541.289663553238,7.25310623129553,61.6400565860786
13/09/2023 12:39:54,15.227 °C,541.543140172958,7.25311774529837,61.6400717324832
13/09/2023 12:39:56,15.230 °C,541.845237731934,7.25312763336115,61.6400868473829
13/09/2023 12:39:58,15.231 °C,542.20676112175,7.25313553415981,61.6401019237783
13/09/2023 12:40:00,15.234 °C,542.568284511566,7.25314343495847,61.6401170001773
13/09/2023 12:40:02,15.237 °C,543.234257936478,7.25314371486002,61.6401307792585
13/09/2023 12:40:04,15.239 °C,543.916254997253,7.25314359366001,61.6401444900621
13/09/2023 12:40:06,15.242 °C,544.482599139214,7.25314361682001,61.6401576307981
13/09/2023 12:40:08,15.243 °C,544.907589316368,7.25314381641994,61.6401700747956
13/09/2023 12:40:10,15.244 °C,545.332579612732,7.25314401601997,61.6401825187968
13/09/2023 12:40:12,15.246 °C,545.766986370087,7.2531368154996,61.6401928849591
13/09/2023 12:40:14,15.247 °C,546.201888680458,7.25312922549892,61.6402031417601
13/09/2023 12:40:16,15.247 °C,546.71870470047,7.25311948702074,61.6402138033773
13/09/2023 12:40:18,15.249 °C,547.335638523102,7.25310712261853,61.6402249597777
13/09/2023 12:40:20,15.250 °C,547.952572107315,7.25309475821996,61.6402361161781
13/09/2023 12:40:22,15.250 °C,548.708554506302,7.25308178201885,61.6402482533595
13/09/2023 12:40:24,15.252 °C,549.471855401993,7.25306877362164,61.6402604421601
13/09/2023 12:40:26,15.252 °C,550.252921104431,7.25305954342184,61.6402734546391
13/09/2023 12:40:28,15.252 °C,551.05569934845,7.25305493102132,61.6402874738415
13/09/2023 12:40:30,15.252 °C,551.858477592468,7.25305031862263,61.6403014930402
13/09/2023 12:40:32,15.250 °C,552.498336553574,7.2530445688808,61.6403148502759
13/09/2023 12:40:34,15.250 °C,553.129620790482,7.25303875927966,61.640328172678
13/09/2023 12:40:36,15.250 °C,553.719649076462,7.25303046045883,61.640339692196
13/09/2023 12:40:38,15.250 °C,554.259253501892,7.25301911925999,61.6403490081975
13/09/2023 12:40:40,15.250 °C,554.79885828495,7.25300777805387,61.6403583242027
13/09/2023 12:40:42,15.249 °C,555.085834026337,7.25300633794973,61.6403669611063
13/09/2023 12:40:44,15.249 °C,555.359513580799,7.2530054189499,61.6403755622741
13/09/2023 12:40:46,15.249 °C,555.633193194866,7.25300449994984,61.6403841634383
13/09/2023 12:40:48,15.249 °C,555.906872808933,7.25300358094978,61.6403927646061
13/09/2023 12:40:50,15.247 °C,556.180552423,7.25300266194972,61.6404013657739
13/09/2023 12:40:52,15.246 °C,556.454231977463,7.25300174294989,61.640409966938
13/09/2023 12:40:54,15.246 °C,556.878577470779,7.25300379687906,61.6404239664153
13/09/2023 12:40:56,15.244 °C,557.310852885246,7.25300600727951,61.640438250015
13/09/2023 12:40:58,15.243 °C,557.770380973816,7.25300835501912,61.6404516139992
13/09/2023 12:41:00,15.243 °C,558.263217926025,7.25301087061962,61.6404638540007
13/09/2023 12:41:02,15.243 °C,558.756054878235,7.25301338621921,61.6404760939986
13/09/2023 12:41:04,15.243 °C,559.472301959992,7.25300061099551,61.6404806239907
13/09/2023 12:41:06,15.243 °C,560.200307369232,7.25298703099543,61.6404847481899
13/09/2023 12:41:08,15.246 °C,560.928312778473,7.25297345099898,61.6404888723901
13/09/2023 12:41:10,15.243 °C,561.656317949295,7.25295987099889,61.6404929965902
13/09/2023 12:41:12,15.243 °C,562.384323596954,7.25294629099517,61.6404971207912
13/09/2023 12:41:14,15.242 °C,563.172346353531,7.25292948441347,61.6405058089804
13/09/2023 12:41:16,15.240 °C,563.963527917862,7.2529125080182,61.6405147373771
13/09/2023 12:41:18,15.236 °C,564.493320584297,7.25289881932258,61.6405238266998
13/09/2023 12:41:20,15.233 °C,564.703638017178,7.25288914892008,61.6405331127025
13/09/2023 12:41:22,15.229 °C,564.913955390453,7.25287947852121,61.6405423987017
13/09/2023 12:41:24,15.226 °C,565.07467597723,7.25287013074194,61.6405518230167
13/09/2023 12:41:26,15.220 °C,565.232786297798,7.25286079994476,61.640561254615
13/09/2023 12:41:28,15.217 °C,565.444017529488,7.25285229018664,61.6405675611504
13/09/2023 12:41:30,15.213 °C,565.720174074173,7.25284478393769,61.64057004815
13/09/2023 12:41:32,15.208 °C,565.996330618858,7.25283727768874,61.6405725351497
13/09/2023 12:41:34,15.204 °C,566.272487282753,7.25282977143797,61.6405750221493
13/09/2023 12:41:36,15.200 °C,566.525479435921,7.25282193567364,61.6405759532749
13/09/2023 12:41:38,15.195 °C,566.750158965588,7.25281369717413,61.640574982775
13/09/2023 12:41:40,15.191 °C,566.974838495255,7.25280545867463,61.640574012275
13/09/2023 12:41:42,15.187 °C,567.199518084526,7.25279722017513,61.640573041775
13/09/2023 12:41:44,15.182 °C,567.430554509163,7.25278765034818,61.6405710912504
13/09/2023 12:41:46,15.178 °C,567.669360637665,7.25277645335154,61.6405679429172
13/09/2023 12:41:48,15.174 °C,567.908166766167,7.25276525635127,61.640564794584
