Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
52:09.5     	06:11:47.5         	25340.2  	2.5                 	17.8                  	7.65310      	61.6357     	6599.4
52:10.7     	06:11:48.7         	24579.6  	2.7                 	18.2                  	7.65343      	61.6358     	0.0
52:11.6     	06:11:49.6         	25373.8  	2.5                 	18.8                  	7.65377      	61.6358     	6604.6
52:12.7     	06:11:50.7         	25391.1  	2.6                 	18.6                  	7.65412      	61.6358     	6607.2
52:14.7     	06:11:52.7         	25424.4  	2.6                 	18.3                  	7.65479      	61.6359     	6612.2
52:15.6     	06:11:53.6         	25441.3  	2.6                 	18.6                  	7.65512      	61.6360     	6614.7
52:16.7     	06:11:54.7         	25458.3  	2.4                 	18.3                  	7.65546      	61.6360     	6616.9
52:17.6     	06:11:55.6         	25474.9  	2.6                 	17.9                  	7.65580      	61.6360     	6619.4
52:18.7     	06:11:56.7         	25491.2  	2.5                 	17.9                  	7.65612      	61.6361     	6621.8
52:19.6     	06:11:57.6         	25507.8  	2.6                 	18.4                  	7.65646      	61.6361     	6624.3
52:20.8     	06:11:58.8         	25525.0  	2.5                 	18.8                  	7.65680      	61.6361     	6626.7
52:21.7     	06:11:59.7         	25542.3  	2.6                 	18.5                  	7.65715      	61.6362     	6629.2
52:22.8     	06:12:00.8         	25559.1  	2.5                 	18.0                  	7.65748      	61.6362     	6631.5
52:23.7     	06:12:01.7         	25575.5  	2.4                 	18.3                  	7.65781      	61.6362     	6633.7
52:24.5     	06:12:02.5         	25592.5  	2.5                 	18.9                  	7.65815      	61.6363     	6636.1
52:25.7     	06:12:03.7         	25610.0  	2.5                 	18.9                  	7.65850      	61.6363     	6638.4
52:26.5     	06:12:04.5         	25627.0  	2.5                 	17.9                  	7.65884      	61.6363     	6640.7
52:27.7     	06:12:05.7         	25643.0  	2.6                 	16.9                  	7.65916      	61.6364     	6643.0
52:28.5     	06:12:06.5         	25658.3  	2.5                 	16.9                  	7.65947      	61.6364     	6645.3
52:29.7     	06:12:07.7         	25674.4  	2.6                 	17.9                  	7.65979      	61.6364     	6647.8
52:30.6     	06:12:08.6         	25691.3  	2.5                 	18.7                  	7.66013      	61.6365     	6650.4
52:31.7     	06:12:09.7         	25708.5  	2.7                 	18.6                  	7.66047      	61.6365     	6652.9
52:32.6     	06:12:10.6         	25725.1  	2.5                 	18.1                  	7.66081      	61.6365     	6655.2
52:34.6     	06:12:12.6         	25757.9  	2.6                 	17.8                  	7.66146      	61.6366     	6659.9
52:35.7     	06:12:13.7         	25774.6  	2.5                 	17.8                  	7.66179      	61.6366     	6662.3
52:36.6     	06:12:14.6         	25790.9  	2.6                 	17.5                  	7.66212      	61.6367     	6664.7
52:37.5     	06:12:15.5         	25806.7  	2.7                 	17.5                  	7.66244      	61.6367     	6667.3
52:38.6     	06:12:16.6         	25822.5  	2.7                 	17.9                  	7.66276      	61.6367     	6669.9
52:39.5     	06:12:17.5         	25839.1  	2.4                 	18.4                  	7.66309      	61.6368     	6672.3
52:40.6     	06:12:18.6         	25856.1  	2.3                 	18.4                  	7.66343      	61.6368     	6674.5
52:41.5     	06:12:19.5         	25872.9  	2.5                 	17.9                  	7.66376      	61.6368     	6676.8
52:42.6     	06:12:20.6         	25889.1  	2.5                 	17.5                  	7.66409      	61.6369     	6679.2
52:43.5     	06:12:21.5         	25905.2  	2.5                 	17.6                  	7.66441      	61.6369     	6681.7
52:44.6     	06:12:22.6         	25921.8  	2.4                 	18.1                  	7.66474      	61.6369     	6684.1
52:45.5     	06:12:23.5         	25938.6  	2.5                 	18.3                  	7.66508      	61.6370     	6686.6
52:46.6     	06:12:24.6         	25955.2  	2.5                 	18.2                  	7.66541      	61.6370     	6689.1
52:47.6     	06:12:25.6         	25971.9  	2.6                 	18.1                  	7.66574      	61.6370     	6691.7
52:48.7     	06:12:26.7         	25988.9  	2.6                 	18.2                  	7.66608      	61.6371     	6694.3
52:49.6     	06:12:27.6         	26006.0  	2.6                 	18.3                  	7.66642      	61.6371     	6696.8
52:50.7     	06:12:28.7         	26022.9  	2.7                 	18.2                  	7.66675      	61.6371     	6699.4
52:51.6     	06:12:29.6         	26039.4  	2.5                 	18.1                  	7.66709      	61.6372     	6701.9
52:52.5     	06:12:30.5         	26056.0  	2.7                 	18.0                  	7.66742      	61.6372     	6704.3
52:53.6     	06:12:31.6         	26072.8  	2.7                 	17.9                  	7.66775      	61.6372     	6706.9
52:54.5     	06:12:32.5         	26089.8  	2.6                 	18.0                  	7.66808      	61.6373     	6709.4
52:55.6     	06:12:33.6         	26106.6  	2.7                 	18.2                  	7.66842      	61.6373     	6711.9
52:56.6     	06:12:34.6         	26123.3  	2.5                 	18.4                  	7.66875      	61.6373     	6714.3
52:57.7     	06:12:35.7         	26140.3  	2.5                 	18.4                  	7.66909      	61.6374     	6716.8
52:58.6     	06:12:36.6         	26157.4  	2.3                 	18.4                  	7.66943      	61.6374     	6719.1
52:59.7     	06:12:37.7         	26174.5  	2.5                 	18.3                  	7.66977      	61.6374     	6721.4
53:00.6     	06:12:38.6         	26191.2  	2.6                 	18.1                  	7.67010      	61.6375     	6724.0
53:01.7     	06:12:39.7         	26207.7  	2.6                 	17.9                  	7.67043      	61.6375     	6726.6
53:02.6     	06:12:40.6         	26224.2  	2.6                 	17.8                  	7.67076      	61.6375     	6729.1
53:03.7     	06:12:41.7         	26240.8  	2.4                 	18.0                  	7.67109      	61.6376     	6731.2
53:04.6     	06:12:42.6         	26257.8  	2.5                 	18.4                  	7.67143      	61.6376     	6733.4
53:06.7     	06:12:44.7         	26291.8  	2.5                 	18.3                  	7.67211      	61.6377     	6738.1
53:07.5     	06:12:45.5         	26308.8  	2.6                 	18.0                  	7.67244      	61.6377     	6740.5
53:08.7     	06:12:46.7         	26325.6  	2.5                 	17.6                  	7.67277      	61.6377     	6743.0
53:09.5     	06:12:47.5         	26341.9  	2.5                 	17.7                  	7.67310      	61.6377     	6745.5
53:10.7     	06:12:48.7         	26358.2  	2.5                 	18.1                  	7.67342      	61.6378     	6747.9
53:11.5     	06:12:49.5         	26375.0  	2.7                 	18.4                  	7.67376      	61.6378     	6750.5
53:12.7     	06:12:50.7         	26392.4  	2.5                 	18.5                  	7.67410      	61.6379     	6753.0
53:13.5     	06:12:51.5         	26409.5  	2.5                 	18.2                  	7.67444      	61.6379     	6755.3
53:14.7     	06:12:52.7         	26426.1  	2.5                 	17.9                  	7.67477      	61.6379     	6757.6
53:15.6     	06:12:53.6         	26442.4  	2.4                 	17.7                  	7.67510      	61.6379     	6759.9
53:17.6     	06:12:55.6         	26475.8  	2.5                 	18.0                  	7.67576      	61.6380     	6764.6
53:18.8     	06:12:56.8         	26492.8  	2.6                 	18.2                  	7.67609      	61.6380     	6767.2
53:19.6     	06:12:57.6         	26509.6  	2.6                 	18.3                  	7.67643      	61.6381     	6769.7
53:20.5     	06:12:58.5         	26526.2  	2.4                 	18.4                  	7.67676      	61.6381     	6772.1
53:21.6     	06:12:59.6         	26543.2  	2.6                 	18.2                  	7.67710      	61.6381     	6774.5
53:22.5     	06:13:00.5         	26560.4  	2.6                 	18.0                  	7.67744      	61.6382     	6777.0
53:23.6     	06:13:01.6         	26577.3  	2.5                 	17.7                  	7.67777      	61.6382     	6779.5
53:24.6     	06:13:02.6         	26593.7  	2.7                 	17.6                  	7.67809      	61.6382     	6782.1
53:26.6     	06:13:04.6         	26626.3  	2.7                 	18.1                  	7.67874      	61.6383     	6787.2
53:27.7     	06:13:05.7         	26643.3  	2.4                 	18.4                  	7.67908      	61.6383     	6789.6
53:28.6     	06:13:06.6         	26660.6  	2.5                 	18.4                  	7.67942      	61.6384     	6792.0
53:29.7     	06:13:07.7         	26677.6  	2.6                 	18.2                  	7.67976      	61.6384     	6794.5
53:30.6     	06:13:08.6         	26694.2  	2.5                 	17.8                  	7.68009      	61.6384     	6796.9
53:31.7     	06:13:09.7         	26710.5  	2.6                 	17.3                  	7.68041      	61.6385     	6799.5
53:32.6     	06:13:10.6         	26726.7  	2.5                 	17.3                  	7.68073      	61.6385     	6801.9
53:33.5     	06:13:11.5         	---      	---                 	---                   	---          	---         	---
53:34.7     	06:13:12.7         	26759.6  	2.7                 	18.3                  	7.68139      	61.6386     	6806.9
53:35.6     	06:13:13.6         	26776.3  	2.6                 	18.2                  	7.68172      	61.6386     	6809.5
53:36.7     	06:13:14.7         	26793.2  	2.7                 	17.8                  	7.68205      	61.6386     	6812.2
53:37.6     	06:13:15.6         	26810.0  	2.5                 	17.7                  	7.68238      	61.6387     	6814.6
53:38.7     	06:13:16.7         	26826.7  	2.6                 	17.8                  	7.68271      	61.6387     	6817.2
53:39.6     	06:13:17.6         	26843.1  	2.4                 	18.4                  	7.68304      	61.6387     	6819.6
53:40.7     	06:13:18.7         	26859.8  	2.5                 	18.6                  	7.68337      	61.6388     	6822.1
53:41.6     	06:13:19.6         	26877.0  	2.6                 	18.5                  	7.68372      	61.6388     	6824.6
53:43.6     	06:13:21.6         	26911.5  	2.5                 	18.4                  	7.68440      	61.6389     	6829.4
53:44.7     	06:13:22.7         	26928.5  	2.5                 	18.7                  	7.68474      	61.6389     	6831.8
53:45.7     	06:13:23.7         	26945.8  	2.7                 	18.9                  	7.68508      	61.6389     	6834.4
53:46.7     	06:13:24.7         	26963.4  	2.8                 	18.8                  	7.68543      	61.6390     	6837.1
53:47.6     	06:13:25.6         	26980.9  	2.7                 	18.5                  	7.68577      	61.6390     	6839.7
53:48.5     	06:13:26.5         	26997.8  	2.7                 	18.1                  	7.68611      	61.6390     	6842.3
53:49.6     	06:13:27.6         	27014.2  	2.7                 	18.0                  	7.68644      	61.6391     	6845.1
53:50.5     	06:13:28.5         	27030.5  	2.7                 	18.1                  	7.68676      	61.6391     	6847.7
53:51.6     	06:13:29.6         	27047.4  	2.6                 	18.1                  	7.68710      	61.6392     	6850.3
53:52.5     	06:13:30.5         	27064.6  	2.4                 	18.4                  	7.68743      	61.6392     	6852.6
53:53.7     	06:13:31.7         	---      	---                 	---                   	---          	---         	---
53:54.6     	06:13:32.6         	27099.2  	2.3                 	19.0                  	7.68812      	61.6393     	6857.4
53:55.7     	06:13:33.7         	27116.1  	2.4                 	18.6                  	7.68846      	61.6393     	6859.7
53:56.6     	06:13:34.6         	27133.0  	2.6                 	18.2                  	7.68880      	61.6394     	6862.1
53:57.7     	06:13:35.7         	27150.1  	2.4                 	18.5                  	7.68914      	61.6394     	6864.4
53:58.6     	06:13:36.6         	27167.3  	2.5                 	18.8                  	7.68948      	61.6394     	6866.8
53:59.7     	06:13:37.7         	27184.4  	2.5                 	18.9                  	7.68982      	61.6395     	6869.3
54:00.6     	06:13:38.6         	27201.3  	2.6                 	18.5                  	7.69016      	61.6395     	6871.7
54:01.5     	06:13:39.5         	27218.2  	2.4                 	18.3                  	7.69050      	61.6395     	6874.1
54:02.6     	06:13:40.6         	27235.1  	2.5                 	18.4                  	7.69083      	61.6396     	6876.5
54:03.6     	06:13:41.6         	27252.1  	2.6                 	18.7                  	7.69117      	61.6396     	6879.0
54:04.7     	06:13:42.7         	27269.1  	2.5                 	18.9                  	7.69151      	61.6397     	6881.4
54:05.6     	06:13:43.6         	27286.4  	2.6                 	18.7                  	7.69186      	61.6397     	6884.0
54:06.7     	06:13:44.7         	27303.8  	2.4                 	18.6                  	7.69220      	61.6397     	6886.3
54:07.6     	06:13:45.6         	27321.1  	2.5                 	18.7                  	7.69254      	61.6398     	6888.7
54:08.7     	06:13:46.7         	27338.2  	2.5                 	19.0                  	7.69289      	61.6398     	6891.1
54:09.6     	06:13:47.6         	27355.3  	2.6                 	18.8                  	7.69323      	61.6399     	6893.6
54:10.6     	06:13:48.6         	27372.3  	2.5                 	18.4                  	7.69357      	61.6399     	6896.1
54:11.6     	06:13:49.6         	27389.5  	2.5                 	18.6                  	7.69391      	61.6399     	6898.5
54:12.6     	06:13:50.6         	27407.0  	2.5                 	19.2                  	7.69425      	61.6400     	6900.8
54:15.6     	06:13:53.6         	27458.6  	2.5                 	18.0                  	7.69528      	61.6401     	6907.9
54:16.5     	06:13:54.5         	27475.6  	2.6                 	18.7                  	7.69561      	61.6401     	6910.5
54:17.6     	06:13:55.6         	27492.9  	2.4                 	19.3                  	7.69596      	61.6402     	6912.9
54:18.5     	06:13:56.5         	27510.2  	2.5                 	18.9                  	7.69631      	61.6402     	6915.3
54:19.6     	06:13:57.6         	27527.2  	2.4                 	18.2                  	7.69664      	61.6403     	6917.7
54:20.5     	06:13:58.5         	27544.1  	2.4                 	18.4                  	7.69698      	61.6403     	6920.0
54:21.6     	06:13:59.6         	27561.3  	2.5                 	19.1                  	7.69732      	61.6403     	6922.4
54:22.6     	06:14:00.6         	27578.7  	2.4                 	19.0                  	7.69767      	61.6404     	6924.8
54:23.7     	06:14:01.7         	27595.8  	2.7                 	18.1                  	7.69801      	61.6404     	6927.3
54:24.6     	06:14:02.6         	27612.5  	2.5                 	17.8                  	7.69834      	61.6405     	6929.8
54:25.7     	06:14:03.7         	27629.4  	2.4                 	18.7                  	7.69867      	61.6405     	6932.2
54:26.6     	06:14:04.6         	27647.0  	2.6                 	19.7                  	7.69902      	61.6405     	6934.8
54:27.7     	06:14:05.7         	27664.9  	2.5                 	19.6                  	7.69938      	61.6406     	6937.3
54:28.6     	06:14:06.6         	27682.1  	2.6                 	18.2                  	7.69972      	61.6406     	6939.9
54:29.5     	06:14:07.5         	27698.4  	2.4                 	17.6                  	7.70005      	61.6407     	6942.3
54:30.7     	06:14:08.7         	27715.0  	2.5                 	18.3                  	7.70038      	61.6407     	6944.8
54:31.5     	06:14:09.5         	27732.4  	2.4                 	19.6                  	7.70072      	61.6407     	6947.3
54:32.7     	06:14:10.7         	27750.2  	2.3                 	19.6                  	7.70108      	61.6408     	6949.6
54:33.5     	06:14:11.5         	27767.5  	2.3                 	18.4                  	7.70142      	61.6408     	6951.9
54:34.7     	06:14:12.7         	27783.9  	2.2                 	17.7                  	7.70175      	61.6409     	6954.1
54:35.5     	06:14:13.5         	27799.9  	2.2                 	18.2                  	7.70207      	61.6409     	6956.3
54:36.7     	06:14:14.7         	27816.7  	2.4                 	19.5                  	7.70241      	61.6410     	6958.5
54:37.5     	06:14:15.5         	27834.5  	2.2                 	19.7                  	7.70277      	61.6410     	6960.6
54:38.7     	06:14:16.7         	27852.1  	2.4                 	18.7                  	7.70312      	61.6411     	6962.7
54:39.6     	06:14:17.6         	27869.0  	2.4                 	17.8                  	7.70345      	61.6411     	6965.0
54:40.8     	06:14:18.8         	27885.6  	2.4                 	18.3                  	7.70378      	61.6411     	6967.3
54:41.6     	06:14:19.6         	27902.9  	2.5                 	19.6                  	7.70412      	61.6412     	6969.7
54:42.8     	06:14:20.8         	27920.7  	2.3                 	20.2                  	7.70448      	61.6412     	6971.9
54:43.6     	06:14:21.6         	27938.5  	2.5                 	19.0                  	7.70484      	61.6413     	6974.4
54:44.5     	06:14:22.5         	27955.2  	2.4                 	17.9                  	7.70517      	61.6413     	6976.8
54:45.6     	06:14:23.6         	27971.7  	2.5                 	18.2                  	7.70550      	61.6414     	6979.3
54:46.5     	06:14:24.5         	27988.8  	2.4                 	19.2                  	7.70584      	61.6414     	6981.7
54:47.6     	06:14:25.6         	28006.4  	2.3                 	19.4                  	7.70619      	61.6415     	6984.0
54:48.5     	06:14:26.5         	28023.6  	2.4                 	18.8                  	7.70653      	61.6415     	6986.4
54:49.7     	06:14:27.7         	28040.3  	2.3                 	18.8                  	7.70687      	61.6416     	6988.6
54:50.6     	06:14:28.6         	28057.5  	2.5                 	19.4                  	7.70721      	61.6416     	6990.9
54:51.7     	06:14:29.7         	28075.3  	0.0                 	19.8                  	7.70757      	61.6416     	6993.2
54:52.6     	06:14:30.6         	28093.0  	2.4                 	19.0                  	7.70792      	61.6417     	6995.5
54:53.7     	06:14:31.7         	28109.7  	2.5                 	18.1                  	7.70826      	61.6417     	6997.9
54:54.6     	06:14:32.6         	28126.0  	2.5                 	18.2                  	7.70858      	61.6418     	7000.4
54:55.7     	06:14:33.7         	28143.0  	2.5                 	19.2                  	7.70892      	61.6418     	7002.7
54:56.6     	06:14:34.6         	28160.8  	2.4                 	19.7                  	7.70927      	61.6419     	7005.1
54:57.5     	06:14:35.5         	28178.5  	2.5                 	19.3                  	7.70963      	61.6419     	7007.4
54:58.6     	06:14:36.6         	28195.5  	2.3                 	19.0                  	7.70997      	61.6420     	7009.6
54:59.6     	06:14:37.6         	28212.7  	2.5                 	19.2                  	7.71031      	61.6420     	7012.0
55:00.7     	06:14:38.7         	28230.2  	2.5                 	19.3                  	7.71066      	61.6421     	7014.5
55:04.7     	06:14:42.7         	28298.1  	2.4                 	19.9                  	7.71202      	61.6423     	7024.0
55:05.6     	06:14:43.6         	28316.4  	2.4                 	20.4                  	7.71239      	61.6423     	7026.3
55:06.7     	06:14:44.7         	28334.7  	2.5                 	19.6                  	7.71275      	61.6424     	7028.7
55:07.6     	06:14:45.6         	28351.6  	2.5                 	18.1                  	7.71309      	61.6424     	7031.2
55:08.8     	06:14:46.8         	28367.5  	2.3                 	17.8                  	7.71340      	61.6425     	7033.5
55:11.7     	06:14:49.7         	28401.6  	2.4                 	20.1                  	7.71409      	61.6426     	7038.4
55:12.5     	06:14:50.5         	28438.2  	2.5                 	19.7                  	7.71481      	61.6427     	7042.9
55:14.5     	06:14:52.5         	28455.3  	2.2                 	19.1                  	7.71516      	61.6427     	7045.1
55:15.6     	06:14:53.6         	28489.9  	2.3                 	19.6                  	7.71585      	61.6428     	7049.7
55:16.5     	06:14:54.5         	28507.9  	2.4                 	19.5                  	7.71621      	61.6429     	7052.0
55:17.6     	06:14:55.6         	28525.4  	2.3                 	19.4                  	7.71656      	61.6429     	7054.2
55:22.6     	06:15:00.6         	28614.0  	2.3                 	18.8                  	7.71833      	61.6432     	7065.7
55:24.6     	06:15:02.6         	28649.1  	2.4                 	20.0                  	7.71903      	61.6433     	7070.3
55:25.5     	06:15:03.5         	28667.5  	2.3                 	20.3                  	7.71939      	61.6433     	7072.6
55:26.6     	06:15:04.6         	---      	---                 	---                   	---          	---         	---
55:27.6     	06:15:05.6         	---      	---                 	---                   	---          	---         	---
55:28.7     	06:15:06.7         	28720.2  	2.2                 	20.0                  	7.72046      	61.6435     	7079.1
55:29.6     	06:15:07.6         	---      	---                 	---                   	---          	---         	---
55:30.7     	06:15:08.7         	28757.5  	2.3                 	20.4                  	7.72119      	61.6436     	7083.8
55:32.7     	06:15:10.7         	28793.2  	2.3                 	19.3                  	7.72191      	61.6437     	7088.7
55:33.6     	06:15:11.6         	28810.3  	2.2                 	19.8                  	7.72225      	61.6438     	7090.8
55:34.7     	06:15:12.7         	28828.5  	2.5                 	20.8                  	7.72261      	61.6438     	7093.2
55:35.6     	06:15:13.6         	28847.5  	2.3                 	20.9                  	7.72299      	61.6439     	7095.6
55:36.8     	06:15:14.8         	28866.3  	2.5                 	20.0                  	7.72336      	61.6439     	7098.1
55:38.8     	06:15:16.8         	28900.9  	2.2                 	19.4                  	7.72406      	61.6440     	7102.1
55:39.6     	06:15:17.6         	28919.0  	2.4                 	20.6                  	7.72442      	61.6441     	7104.4
55:41.6     	06:15:19.6         	28957.3  	2.2                 	21.0                  	7.72518      	61.6442     	7108.6
55:42.5     	06:15:20.5         	28975.3  	2.4                 	19.8                  	7.72555      	61.6442     	7110.7
55:43.6     	06:15:21.6         	28992.6  	2.3                 	19.5                  	7.72589      	61.6443     	7112.8
55:44.5     	06:15:22.5         	29010.6  	2.5                 	20.6                  	7.72625      	61.6444     	7115.2
55:45.6     	06:15:23.6         	29029.8  	2.3                 	21.7                  	7.72664      	61.6444     	7117.6
55:46.5     	06:15:24.5         	29049.4  	2.3                 	21.5                  	7.72703      	61.6445     	7119.9
55:47.7     	06:15:25.7         	29068.2  	2.4                 	20.4                  	7.72740      	61.6445     	7122.3
55:48.6     	06:15:26.6         	29086.1  	2.3                 	19.9                  	7.72776      	61.6446     	7124.6
55:49.7     	06:15:27.7         	29104.4  	2.4                 	20.6                  	7.72812      	61.6446     	7126.9
55:50.6     	06:15:28.6         	29123.6  	2.1                 	21.5                  	7.72851      	61.6447     	7129.1
55:51.7     	06:15:29.7         	29143.0  	2.2                 	21.6                  	7.72889      	61.6447     	7131.2
55:53.5     	06:15:31.5         	29180.3  	2.4                 	20.8                  	7.72964      	61.6449     	7135.8
55:54.6     	06:15:32.6         	29199.2  	2.6                 	21.1                  	7.73002      	61.6449     	7138.3
55:55.5     	06:15:33.5         	29218.9  	2.4                 	21.6                  	7.73041      	61.6450     	7140.7
55:56.7     	06:15:34.7         	29238.7  	2.4                 	21.4                  	7.73080      	61.6450     	7143.1
55:57.6     	06:15:35.6         	29257.8  	2.3                 	21.1                  	7.73118      	61.6451     	7145.4
55:58.7     	06:15:36.7         	29276.3  	2.1                 	21.0                  	7.73155      	61.6451     	7147.5
55:59.6     	06:15:37.6         	29295.2  	2.5                 	21.2                  	7.73193      	61.6452     	7149.8
56:02.7     	06:15:40.7         	29353.2  	2.3                 	20.8                  	7.73308      	61.6454     	7156.8
56:03.6     	06:15:41.6         	29371.6  	2.2                 	20.8                  	7.73345      	61.6454     	7159.1
56:04.7     	06:15:42.7         	29390.5  	2.4                 	21.6                  	7.73383      	61.6455     	7161.3
56:05.6     	06:15:43.6         	29410.2  	2.3                 	22.1                  	7.73422      	61.6456     	7163.5
56:10.5     	06:15:48.5         	29505.0  	2.3                 	22.5                  	7.73612      	61.6459     	7174.3
56:13.7     	06:15:51.7         	---      	---                 	---                   	---          	---         	---
56:14.5     	06:15:52.5         	28783.1  	2.3                 	20.9                  	7.73765      	61.6461     	0.0
56:16.5     	06:15:54.5         	29621.6  	2.1                 	22.4                  	7.73844      	61.6462     	7187.7
56:17.8     	06:15:55.8         	29641.3  	2.4                 	21.4                  	7.73883      	61.6463     	7189.9
56:18.6     	06:15:56.6         	29660.1  	2.4                 	20.6                  	7.73920      	61.6463     	7192.2
56:19.7     	06:15:57.7         	28879.2  	0.0                 	21.0                  	7.73957      	61.6464     	0.0
56:21.5     	06:15:59.5         	29717.8  	2.2                 	22.7                  	7.74036      	61.6465     	7198.7
56:22.6     	06:16:00.6         	29737.8  	2.3                 	21.9                  	7.74076      	61.6466     	7200.9
56:23.5     	06:16:01.5         	---      	---                 	---                   	---          	---         	---
56:24.6     	06:16:02.6         	29774.7  	2.5                 	20.2                  	7.74149      	61.6467     	7205.7
56:25.6     	06:16:03.6         	---      	---                 	---                   	---          	---         	---
56:26.7     	06:16:04.7         	---      	---                 	---                   	---          	---         	---
56:28.7     	06:16:06.7         	29851.8  	2.3                 	21.4                  	7.74302      	61.6469     	7215.3
56:29.6     	06:16:07.6         	29071.1  	0.0                 	21.4                  	7.74340      	61.6470     	0.0
56:30.7     	06:16:08.7         	29890.1  	2.5                 	21.6                  	7.74378      	61.6471     	7220.2
56:31.6     	06:16:09.6         	29909.8  	2.4                 	21.5                  	7.74417      	61.6471     	7222.6
56:33.6     	06:16:11.6         	29947.9  	2.4                 	21.0                  	7.74493      	61.6472     	7227.3
56:34.7     	06:16:12.7         	29966.7  	2.4                 	21.5                  	7.74530      	61.6473     	7229.8
56:35.6     	06:16:13.6         	29986.3  	2.5                 	22.1                  	7.74569      	61.6474     	7232.2
56:36.6     	06:16:14.6         	30006.4  	2.3                 	22.2                  	7.74609      	61.6474     	7234.2
56:37.6     	06:16:15.6         	29226.1  	2.5                 	21.5                  	7.74648      	61.6475     	0.0
56:39.6     	06:16:17.6         	29264.1  	2.5                 	21.4                  	7.74724      	61.6476     	0.0
56:41.6     	06:16:19.6         	30103.6  	2.4                 	21.9                  	7.74802      	61.6477     	7245.9
56:42.5     	06:16:20.5         	30123.2  	2.6                 	21.5                  	7.74841      	61.6478     	7248.6
56:44.6     	06:16:22.6         	30161.1  	2.4                 	21.4                  	7.74916      	61.6479     	7253.4
56:45.7     	06:16:23.7         	30180.8  	2.5                 	21.8                  	7.74955      	61.6480     	7255.7
56:47.7     	06:16:25.7         	29400.1  	2.5                 	21.7                  	7.74994      	61.6480     	0.0
56:48.6     	06:16:26.6         	30238.5  	2.3                 	21.3                  	7.75070      	61.6481     	7262.1
56:50.6     	06:16:28.6         	30277.1  	2.2                 	22.0                  	7.75147      	61.6483     	7266.4
56:51.5     	06:16:29.5         	30296.9  	2.1                 	21.6                  	7.75186      	61.6483     	7268.4
56:52.7     	06:16:30.7         	30316.2  	2.4                 	20.8                  	7.75224      	61.6484     	7270.7
56:53.6     	06:16:31.6         	30334.6  	2.4                 	20.6                  	7.75261      	61.6485     	7273.0
56:55.6     	06:16:33.6         	30373.3  	2.6                 	22.6                  	7.75337      	61.6486     	7277.9
56:56.7     	06:16:34.7         	30394.0  	2.6                 	22.7                  	7.75378      	61.6486     	7280.4
57:04.5     	06:16:42.5         	30549.7  	2.6                 	20.9                  	7.75686      	61.6491     	7299.8
57:05.6     	06:16:43.6         	30568.9  	2.4                 	21.5                  	7.75723      	61.6492     	7302.1
57:06.5     	06:16:44.5         	---      	---                 	---                   	---          	---         	---
57:07.6     	06:16:45.6         	30608.3  	2.6                 	21.4                  	7.75801      	61.6493     	7307.0
57:08.5     	06:16:46.5         	---      	---                 	---                   	---          	---         	---
57:09.6     	06:16:47.6         	30647.8  	2.6                 	22.3                  	7.75879      	61.6494     	7312.1
57:10.5     	06:16:48.5         	30668.2  	2.3                 	22.4                  	7.75919      	61.6495     	7314.4
57:14.6     	06:16:52.6         	30745.8  	2.5                 	21.8                  	7.76072      	61.6497     	7324.3
57:15.7     	06:16:53.7         	30766.2  	2.4                 	22.5                  	7.76112      	61.6497     	7326.7
57:18.6     	06:16:56.6         	30825.3  	2.4                 	21.0                  	7.76228      	61.6499     	7333.9
57:19.5     	06:16:57.5         	30845.0  	2.5                 	21.4                  	7.76267      	61.6500     	7336.5
57:20.6     	06:16:58.6         	---      	---                 	---                   	---          	---         	---
57:21.6     	06:16:59.6         	30082.6  	2.5                 	21.7                  	7.76345      	61.6501     	0.0
57:22.7     	06:17:00.7         	30904.4  	2.3                 	22.0                  	7.76383      	61.6501     	7343.8
57:23.6     	06:17:01.6         	30924.1  	2.3                 	22.1                  	7.76422      	61.6502     	7346.0
57:24.7     	06:17:02.7         	30944.5  	2.6                 	22.2                  	7.76462      	61.6503     	7348.7
57:25.6     	06:17:03.6         	30965.0  	2.3                 	21.9                  	7.76503      	61.6503     	7350.8
57:26.7     	06:17:04.7         	30985.0  	2.4                 	21.5                  	7.76542      	61.6504     	7353.0
57:27.6     	06:17:05.6         	31004.5  	2.5                 	21.6                  	7.76580      	61.6504     	7355.3
57:28.7     	06:17:06.7         	---      	---                 	---                   	---          	---         	---
57:29.6     	06:17:07.6         	31043.6  	2.7                 	21.9                  	7.76657      	61.6506     	7360.1
57:30.7     	06:17:08.7         	31063.7  	2.5                 	21.6                  	7.76697      	61.6506     	7362.6
57:31.6     	06:17:09.6         	31083.8  	2.7                 	21.4                  	7.76736      	61.6507     	7365.2
57:32.5     	06:17:10.5         	---      	---                 	---                   	---          	---         	---
57:34.5     	06:17:12.5         	31142.6  	2.6                 	21.7                  	7.76852      	61.6508     	7372.3
57:37.7     	06:17:15.7         	---      	---                 	---                   	---          	---         	---
57:39.7     	06:17:17.7         	---      	---                 	---                   	---          	---         	---
57:43.8     	06:17:21.8         	31322.3  	2.6                 	21.9                  	7.77205      	61.6514     	7395.2
57:44.6     	06:17:22.6         	31342.3  	2.5                 	21.8                  	7.77244      	61.6515     	7397.5
57:45.5     	06:17:23.5         	31362.2  	2.3                 	21.9                  	7.77283      	61.6515     	7399.6
57:46.6     	06:17:24.6         	31382.4  	2.5                 	22.3                  	7.77323      	61.6516     	7402.1
