Time [sec]	Time (UTC)	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Geopot [m]	Dew [°C]
3152      	06:12:16  	418.4  	-32.30	17    	18.2    	258   	17.8      	3.9       	6672      	-47.9
3153      	06:12:17  	418.3  	-32.30	17    	18.1    	258   	17.7      	3.9       	6674      	-47.9
3154      	06:12:18  	418.1  	-32.30	17    	18.1    	258   	17.7      	3.9       	6677      	-47.9
3155      	06:12:19  	418.0  	-32.40	17    	18.1    	258   	17.7      	3.9       	6679      	-47.9
3156      	06:12:20  	417.8  	-32.40	17    	18.1    	258   	17.7      	3.9       	6682      	-47.9
3157      	06:12:21  	417.7  	-32.40	17    	18.1    	258   	17.7      	3.9       	6684      	-48.0
3158      	06:12:22  	417.5  	-32.40	17    	18.0    	258   	17.6      	3.9       	6687      	-48.0
3159      	06:12:23  	417.4  	-32.40	17    	18.0    	258   	17.6      	3.9       	6689      	-48.0
3160      	06:12:24  	417.3  	-32.50	17    	18.0    	258   	17.6      	3.9       	6691      	-48.0
3161      	06:12:25  	417.1  	-32.50	17    	18.0    	258   	17.6      	3.9       	6694      	-48.0
3162      	06:12:26  	417.0  	-32.50	17    	18.0    	258   	17.6      	3.9       	6696      	-48.0
3163      	06:12:27  	416.8  	-32.50	17    	18.0    	258   	17.6      	3.9       	6699      	-48.0
3164      	06:12:28  	416.7  	-32.50	17    	18.0    	258   	17.6      	3.9       	6701      	-48.1
3165      	06:12:29  	416.5  	-32.50	17    	18.0    	258   	17.6      	3.9       	6704      	-48.1
3166      	06:12:30  	416.4  	-32.60	17    	18.0    	258   	17.6      	3.9       	6707      	-48.1
3167      	06:12:31  	416.2  	-32.60	17    	18.0    	258   	17.6      	3.9       	6709      	-48.1
3168      	06:12:32  	416.1  	-32.60	17    	18.0    	258   	17.6      	3.9       	6712      	-48.1
3169      	06:12:33  	415.9  	-32.60	17    	18.0    	258   	17.6      	3.9       	6714      	-48.2
3170      	06:12:34  	415.8  	-32.60	17    	18.0    	258   	17.6      	3.9       	6716      	-48.2
3171      	06:12:35  	415.6  	-32.70	17    	18.0    	258   	17.6      	3.9       	6719      	-48.2
3172      	06:12:36  	415.5  	-32.70	17    	18.0    	258   	17.6      	3.8       	6721      	-48.2
3173      	06:12:37  	415.4  	-32.70	17    	18.0    	258   	17.6      	3.8       	6724      	-48.2
3174      	06:12:38  	415.2  	-32.70	17    	18.1    	258   	17.7      	3.8       	6726      	-48.2
3175      	06:12:39  	415.1  	-32.80	17    	18.1    	258   	17.7      	3.8       	6728      	-48.2
3176      	06:12:40  	414.9  	-32.80	17    	18.1    	258   	17.7      	3.8       	6731      	-48.2
3177      	06:12:41  	414.8  	-32.80	17    	18.1    	258   	17.7      	3.8       	6733      	-48.2
3178      	06:12:42  	414.7  	-32.80	17    	18.0    	258   	17.6      	3.7       	6736      	-48.3
3179      	06:12:43  	414.5  	-32.80	17    	18.0    	258   	17.6      	3.7       	6738      	-48.3
3180      	06:12:44  	414.4  	-32.90	17    	18.0    	258   	17.6      	3.7       	6740      	-48.3
3181      	06:12:45  	414.2  	-32.90	17    	18.1    	258   	17.7      	3.8       	6743      	-48.3
3182      	06:12:46  	414.1  	-32.90	17    	18.1    	258   	17.7      	3.8       	6745      	-48.3
3183      	06:12:47  	413.9  	-32.90	17    	18.1    	258   	17.7      	3.8       	6748      	-48.3
3184      	06:12:48  	413.8  	-33.00	17    	18.1    	258   	17.7      	3.8       	6750      	-48.3
3185      	06:12:49  	413.7  	-33.00	18    	18.1    	258   	17.7      	3.7       	6753      	-48.3
3186      	06:12:50  	413.5  	-33.00	18    	18.1    	258   	17.7      	3.7       	6755      	-48.3
3187      	06:12:51  	413.4  	-33.00	18    	18.1    	258   	17.7      	3.7       	6757      	-48.3
3188      	06:12:52  	413.2  	-33.00	18    	18.1    	258   	17.7      	3.7       	6760      	-48.3
3189      	06:12:53  	413.1  	-33.10	18    	18.1    	258   	17.7      	3.7       	6762      	-48.3
3190      	06:12:54  	412.9  	-33.10	18    	18.1    	258   	17.7      	3.7       	6764      	-48.3
3191      	06:12:55  	412.8  	-33.10	18    	18.1    	258   	17.7      	3.7       	6767      	-48.3
3192      	06:12:56  	412.7  	-33.10	18    	18.1    	258   	17.7      	3.7       	6769      	-48.3
3193      	06:12:57  	412.5  	-33.20	18    	18.1    	258   	17.7      	3.7       	6772      	-48.3
3194      	06:12:58  	412.4  	-33.20	18    	18.1    	258   	17.7      	3.7       	6774      	-48.3
3195      	06:12:59  	412.2  	-33.20	18    	18.1    	258   	17.7      	3.7       	6777      	-48.3
3196      	06:13:00  	412.1  	-33.20	18    	18.0    	258   	17.6      	3.7       	6779      	-48.3
3197      	06:13:01  	411.9  	-33.20	18    	18.0    	258   	17.6      	3.7       	6782      	-48.3
3198      	06:13:02  	411.8  	-33.30	18    	18.0    	258   	17.6      	3.7       	6784      	-48.4
3199      	06:13:03  	411.6  	-33.30	18    	18.0    	258   	17.6      	3.7       	6787      	-48.4
3200      	06:13:04  	411.5  	-33.30	18    	18.0    	258   	17.6      	3.7       	6789      	-48.4
3201      	06:13:05  	411.4  	-33.30	18    	18.0    	258   	17.6      	3.7       	6792      	-48.4
3202      	06:13:06  	411.2  	-33.40	18    	18.0    	258   	17.6      	3.7       	6794      	-48.5
3203      	06:13:07  	411.1  	-33.40	18    	18.0    	258   	17.6      	3.7       	6797      	-48.5
3204      	06:13:08  	410.9  	-33.40	18    	18.0    	258   	17.6      	3.7       	6799      	-48.5
3205      	06:13:09  	410.8  	-33.40	18    	18.0    	258   	17.6      	3.7       	6802      	-48.5
3206      	06:13:10  	410.6  	-33.40	18    	18.0    	258   	17.6      	3.7       	6804      	-48.5
3207      	06:13:11  	410.5  	-33.50	18    	18.0    	258   	17.6      	3.7       	6806      	-48.5
3208      	06:13:12  	410.3  	-33.50	18    	18.0    	258   	17.6      	3.7       	6809      	-48.5
3209      	06:13:13  	410.2  	-33.50	18    	18.0    	258   	17.6      	3.8       	6812      	-48.5
3210      	06:13:14  	410.0  	-33.50	18    	18.0    	258   	17.6      	3.8       	6814      	-48.5
3211      	06:13:15  	409.9  	-33.50	18    	18.0    	258   	17.6      	3.8       	6817      	-48.5
3212      	06:13:16  	409.8  	-33.60	18    	18.0    	258   	17.6      	3.8       	6819      	-48.5
3213      	06:13:17  	409.6  	-33.60	18    	18.0    	258   	17.6      	3.8       	6822      	-48.5
3214      	06:13:18  	409.5  	-33.60	18    	18.0    	258   	17.6      	3.9       	6824      	-48.5
3215      	06:13:19  	409.3  	-33.60	18    	18.0    	258   	17.6      	3.9       	6827      	-48.5
3216      	06:13:20  	409.2  	-33.70	18    	18.0    	258   	17.6      	3.9       	6829      	-48.5
3217      	06:13:21  	409.0  	-33.70	18    	18.1    	258   	17.7      	3.9       	6832      	-48.5
3218      	06:13:22  	408.9  	-33.70	18    	18.1    	258   	17.7      	3.9       	6834      	-48.5
3219      	06:13:23  	408.7  	-33.70	18    	18.1    	258   	17.7      	3.9       	6837      	-48.5
3220      	06:13:24  	408.6  	-33.70	19    	18.1    	258   	17.7      	3.9       	6839      	-48.5
3221      	06:13:25  	408.4  	-33.80	19    	18.1    	257   	17.7      	3.9       	6842      	-48.5
3222      	06:13:26  	408.3  	-33.80	19    	18.1    	257   	17.7      	3.9       	6844      	-48.5
3223      	06:13:27  	408.1  	-33.80	19    	18.2    	257   	17.8      	4.0       	6847      	-48.5
3224      	06:13:28  	408.0  	-33.80	19    	18.2    	257   	17.8      	4.0       	6850      	-48.5
3225      	06:13:29  	407.8  	-33.80	19    	18.3    	257   	17.8      	4.1       	6852      	-48.5
3226      	06:13:30  	407.7  	-33.90	19    	18.3    	257   	17.8      	4.1       	6855      	-48.5
3227      	06:13:31  	407.5  	-33.90	19    	18.3    	257   	17.8      	4.1       	6857      	-48.5
3228      	06:13:32  	407.4  	-33.90	19    	18.3    	257   	17.8      	4.1       	6859      	-48.5
3229      	06:13:33  	407.3  	-33.90	19    	18.3    	257   	17.8      	4.1       	6862      	-48.5
3230      	06:13:34  	407.1  	-33.90	19    	18.3    	257   	17.8      	4.1       	6864      	-48.5
3231      	06:13:35  	407.0  	-34.00	19    	18.3    	257   	17.8      	4.1       	6866      	-48.5
3232      	06:13:36  	406.8  	-34.00	19    	18.3    	257   	17.8      	4.1       	6869      	-48.5
3233      	06:13:37  	406.7  	-34.00	19    	18.4    	257   	17.9      	4.2       	6871      	-48.5
3234      	06:13:38  	406.6  	-34.00	19    	18.4    	257   	17.9      	4.3       	6874      	-48.5
3235      	06:13:39  	406.4  	-34.00	19    	18.4    	257   	17.9      	4.3       	6876      	-48.5
3236      	06:13:40  	406.3  	-34.10	19    	18.5    	257   	18.0      	4.3       	6879      	-48.5
3237      	06:13:41  	406.1  	-34.10	19    	18.5    	257   	18.0      	4.3       	6881      	-48.6
3238      	06:13:42  	406.0  	-34.10	19    	18.5    	256   	18.0      	4.4       	6883      	-48.6
3239      	06:13:43  	405.9  	-34.10	19    	18.5    	256   	18.0      	4.4       	6886      	-48.6
3240      	06:13:44  	405.7  	-34.10	19    	18.5    	256   	18.0      	4.4       	6888      	-48.6
3241      	06:13:45  	405.6  	-34.20	19    	18.5    	256   	18.0      	4.4       	6891      	-48.6
3242      	06:13:46  	405.4  	-34.20	19    	18.5    	256   	18.0      	4.4       	6893      	-48.6
3243      	06:13:47  	405.3  	-34.20	19    	18.5    	256   	18.0      	4.4       	6896      	-48.6
3244      	06:13:48  	405.2  	-34.20	19    	18.5    	256   	18.0      	4.4       	6898      	-48.7
3245      	06:13:49  	405.0  	-34.20	19    	18.6    	256   	18.0      	4.5       	6900      	-48.7
3246      	06:13:50  	404.9  	-34.30	19    	18.6    	256   	18.0      	4.5       	6903      	-48.7
3247      	06:13:51  	404.7  	-34.30	19    	18.6    	256   	18.1      	4.5       	6905      	-48.7
3248      	06:13:52  	404.6  	-34.30	19    	18.6    	256   	18.1      	4.5       	6908      	-48.7
3249      	06:13:53  	404.5  	-34.30	19    	18.6    	256   	18.0      	4.5       	6910      	-48.7
3250      	06:13:54  	404.3  	-34.40	19    	18.6    	256   	18.0      	4.5       	6913      	-48.7
3251      	06:13:55  	404.2  	-34.40	19    	18.6    	256   	18.0      	4.5       	6915      	-48.7
3252      	06:13:56  	404.0  	-34.40	19    	18.6    	256   	18.0      	4.5       	6917      	-48.7
3253      	06:13:57  	403.9  	-34.40	19    	18.6    	256   	18.0      	4.5       	6920      	-48.8
3254      	06:13:58  	403.8  	-34.50	19    	18.6    	256   	18.0      	4.5       	6922      	-48.8
3255      	06:13:59  	403.6  	-34.50	19    	18.7    	256   	18.1      	4.5       	6925      	-48.7
3256      	06:14:00  	403.5  	-34.50	19    	18.7    	256   	18.1      	4.5       	6927      	-48.7
3257      	06:14:01  	403.3  	-34.50	20    	18.7    	256   	18.1      	4.5       	6929      	-48.7
3258      	06:14:02  	403.2  	-34.60	20    	18.7    	256   	18.1      	4.6       	6932      	-48.7
3259      	06:14:03  	403.1  	-34.60	20    	18.7    	256   	18.1      	4.6       	6934      	-48.7
3260      	06:14:04  	402.9  	-34.60	20    	18.7    	256   	18.1      	4.6       	6937      	-48.7
3261      	06:14:05  	402.8  	-34.60	20    	18.7    	256   	18.1      	4.6       	6939      	-48.7
3262      	06:14:06  	402.6  	-34.70	20    	18.7    	256   	18.1      	4.6       	6942      	-48.7
3263      	06:14:07  	402.5  	-34.70	20    	18.6    	256   	18.0      	4.6       	6944      	-48.7
3264      	06:14:08  	402.3  	-34.70	20    	18.6    	256   	18.0      	4.6       	6947      	-48.7
3265      	06:14:09  	402.2  	-34.70	20    	18.7    	256   	18.1      	4.7       	6949      	-48.7
3266      	06:14:10  	402.1  	-34.80	20    	18.7    	256   	18.1      	4.7       	6952      	-48.7
3267      	06:14:11  	401.9  	-34.80	20    	18.7    	256   	18.1      	4.7       	6954      	-48.7
3268      	06:14:12  	401.8  	-34.80	20    	18.7    	256   	18.1      	4.7       	6956      	-48.7
3269      	06:14:13  	401.7  	-34.80	20    	18.7    	255   	18.1      	4.7       	6958      	-48.7
3270      	06:14:14  	401.6  	-34.80	20    	18.7    	255   	18.1      	4.7       	6960      	-48.7
3271      	06:14:15  	401.4  	-34.90	20    	18.7    	255   	18.1      	4.8       	6963      	-48.7
3272      	06:14:16  	401.3  	-34.90	20    	18.7    	255   	18.1      	4.8       	6965      	-48.7
3273      	06:14:17  	401.2  	-34.90	20    	18.7    	255   	18.1      	4.8       	6967      	-48.8
3274      	06:14:18  	401.0  	-34.90	20    	18.7    	255   	18.1      	4.9       	6969      	-48.8
3275      	06:14:19  	400.9  	-34.90	20    	18.7    	255   	18.1      	4.9       	6972      	-48.8
3276      	06:14:20  	400.8  	-35.00	20    	18.7    	255   	18.0      	4.9       	6974      	-48.8
3277      	06:14:21  	400.6  	-35.00	20    	18.7    	255   	18.0      	4.9       	6976      	-48.8
3278      	06:14:22  	400.5  	-35.00	20    	18.7    	255   	18.0      	5.0       	6979      	-48.8
3279      	06:14:23  	400.4  	-35.00	20    	18.7    	255   	18.0      	5.0       	6981      	-48.8
3280      	06:14:24  	400.2  	-35.00	20    	18.7    	255   	18.0      	5.0       	6984      	-48.8
3281      	06:14:25  	400.1  	-35.10	20    	18.8    	254   	18.1      	5.1       	6986      	-48.8
3282      	06:14:26  	399.9  	-35.10	20    	18.8    	254   	18.1      	5.1       	6988      	-48.9
3283      	06:14:27  	399.8  	-35.10	20    	18.8    	254   	18.1      	5.1       	6991      	-48.9
3284      	06:14:28  	399.7  	-35.10	21    	18.8    	254   	18.1      	5.1       	6993      	-48.9
3285      	06:14:29  	399.6  	-35.10	21    	18.8    	254   	18.1      	5.2       	6995      	-48.9
3286      	06:14:30  	399.4  	-35.20	21    	18.8    	254   	18.1      	5.2       	6998      	-48.9
3287      	06:14:31  	399.3  	-35.20	21    	18.8    	254   	18.1      	5.2       	7000      	-48.9
3288      	06:14:32  	399.2  	-35.20	21    	18.9    	254   	18.2      	5.2       	7002      	-48.9
3289      	06:14:33  	399.0  	-35.20	21    	18.9    	254   	18.2      	5.2       	7005      	-48.9
3290      	06:14:34  	398.9  	-35.20	21    	18.9    	254   	18.1      	5.3       	7007      	-48.9
3291      	06:14:35  	398.7  	-35.30	21    	18.9    	254   	18.1      	5.3       	7009      	-48.9
3292      	06:14:36  	398.6  	-35.30	21    	18.9    	254   	18.1      	5.3       	7012      	-48.9
3293      	06:14:37  	398.5  	-35.30	21    	18.9    	254   	18.1      	5.3       	7014      	-49.0
3294      	06:14:38  	398.3  	-35.30	21    	18.9    	254   	18.1      	5.3       	7016      	-49.0
3295      	06:14:39  	398.2  	-35.30	21    	18.9    	254   	18.1      	5.3       	7019      	-49.0
3296      	06:14:40  	398.1  	-35.40	21    	18.9    	254   	18.1      	5.3       	7021      	-49.0
3297      	06:14:41  	397.9  	-35.40	21    	18.9    	253   	18.1      	5.4       	7023      	-49.1
3298      	06:14:42  	397.8  	-35.40	21    	18.9    	253   	18.1      	5.4       	7026      	-49.1
3299      	06:14:43  	397.7  	-35.40	21    	18.9    	253   	18.1      	5.5       	7028      	-49.1
3300      	06:14:44  	397.5  	-35.40	21    	18.9    	253   	18.1      	5.5       	7030      	-49.1
3301      	06:14:45  	397.4  	-35.40	21    	18.9    	253   	18.1      	5.5       	7033      	-49.1
3302      	06:14:46  	397.3  	-35.40	20    	18.9    	253   	18.1      	5.5       	7035      	-49.2
3303      	06:14:47  	397.2  	-35.40	20    	18.9    	253   	18.1      	5.5       	7037      	-49.3
3304      	06:14:48  	397.0  	-35.50	20    	18.9    	253   	18.1      	5.5       	7040      	-49.3
3305      	06:14:49  	396.9  	-35.50	20    	18.9    	253   	18.1      	5.5       	7042      	-49.4
3306      	06:14:50  	396.8  	-35.50	20    	18.9    	253   	18.1      	5.5       	7044      	-49.5
3307      	06:14:51  	396.6  	-35.50	20    	18.9    	253   	18.1      	5.6       	7046      	-49.6
3308      	06:14:52  	396.5  	-35.50	19    	18.9    	253   	18.1      	5.6       	7049      	-49.6
3309      	06:14:53  	396.4  	-35.50	19    	18.9    	253   	18.1      	5.6       	7051      	-49.7
3310      	06:14:54  	396.2  	-35.50	19    	19.0    	253   	18.2      	5.6       	7053      	-49.7
3311      	06:14:55  	396.1  	-35.50	19    	19.1    	253   	18.3      	5.6       	7056      	-49.8
3312      	06:14:56  	396.0  	-35.50	19    	19.1    	253   	18.2      	5.6       	7058      	-49.9
3313      	06:14:57  	395.8  	-35.60	19    	19.2    	253   	18.3      	5.7       	7061      	-49.9
3314      	06:14:58  	395.7  	-35.60	19    	19.2    	253   	18.3      	5.7       	7063      	-50.0
3315      	06:14:59  	395.6  	-35.60	19    	19.2    	253   	18.3      	5.7       	7065      	-50.1
3316      	06:15:00  	395.4  	-35.60	18    	19.3    	253   	18.4      	5.7       	7068      	-50.1
3317      	06:15:01  	395.3  	-35.60	18    	19.4    	253   	18.5      	5.8       	7070      	-50.1
3318      	06:15:02  	395.2  	-35.60	18    	19.5    	253   	18.6      	5.8       	7072      	-50.2
3319      	06:15:03  	395.0  	-35.60	18    	19.5    	253   	18.6      	5.8       	7074      	-50.2
3320      	06:15:04  	394.9  	-35.60	18    	19.6    	253   	18.7      	5.8       	7077      	-50.2
3321      	06:15:05  	394.8  	-35.70	18    	19.6    	253   	18.7      	5.9       	7079      	-50.2
3322      	06:15:06  	394.6  	-35.70	18    	19.7    	253   	18.8      	5.9       	7081      	-50.2
3323      	06:15:07  	394.5  	-35.70	18    	19.7    	253   	18.8      	5.9       	7084      	-50.2
3324      	06:15:08  	394.4  	-35.70	18    	19.8    	253   	18.9      	5.9       	7086      	-50.3
3325      	06:15:09  	394.3  	-35.70	18    	19.9    	253   	19.0      	6.0       	7088      	-50.3
3326      	06:15:10  	394.1  	-35.80	18    	19.9    	253   	19.0      	6.0       	7090      	-50.3
3327      	06:15:11  	394.0  	-35.80	18    	20.0    	253   	19.1      	6.0       	7093      	-50.3
3328      	06:15:12  	393.9  	-35.80	18    	20.1    	253   	19.2      	6.0       	7095      	-50.3
3329      	06:15:13  	393.7  	-35.80	18    	20.1    	253   	19.2      	6.0       	7097      	-50.3
3330      	06:15:14  	393.6  	-35.80	18    	20.1    	253   	19.2      	6.0       	7099      	-50.4
3331      	06:15:15  	393.5  	-35.80	18    	20.1    	252   	19.2      	6.1       	7102      	-50.4
3332      	06:15:16  	393.4  	-35.90	18    	20.1    	252   	19.2      	6.1       	7104      	-50.4
3333      	06:15:17  	393.2  	-35.90	18    	20.1    	252   	19.2      	6.1       	7106      	-50.4
3334      	06:15:18  	393.1  	-35.90	18    	20.1    	252   	19.2      	6.1       	7108      	-50.5
3335      	06:15:19  	393.0  	-35.90	18    	20.1    	252   	19.2      	6.1       	7111      	-50.5
3336      	06:15:20  	392.9  	-35.90	18    	20.1    	252   	19.1      	6.1       	7113      	-50.5
3337      	06:15:21  	392.7  	-35.90	18    	20.2    	252   	19.2      	6.1       	7115      	-50.5
3338      	06:15:22  	392.6  	-35.90	18    	20.2    	252   	19.2      	6.2       	7117      	-50.6
3339      	06:15:23  	392.5  	-35.90	18    	20.3    	252   	19.3      	6.2       	7119      	-50.6
3340      	06:15:24  	392.3  	-35.90	18    	20.3    	252   	19.3      	6.2       	7122      	-50.6
3341      	06:15:25  	392.2  	-35.90	18    	20.3    	252   	19.3      	6.2       	7124      	-50.7
3342      	06:15:26  	392.1  	-35.90	18    	20.4    	252   	19.4      	6.2       	7126      	-50.7
3343      	06:15:27  	392.0  	-35.90	18    	20.4    	252   	19.4      	6.3       	7129      	-50.7
3344      	06:15:28  	391.8  	-36.00	18    	20.4    	252   	19.4      	6.3       	7131      	-50.8
3345      	06:15:29  	391.7  	-36.00	18    	20.5    	252   	19.5      	6.3       	7133      	-50.8
3346      	06:15:30  	391.6  	-36.00	18    	20.5    	252   	19.5      	6.3       	7136      	-50.9
3347      	06:15:31  	391.4  	-36.00	17    	20.5    	252   	19.5      	6.3       	7138      	-50.9
3348      	06:15:32  	391.3  	-36.00	17    	20.5    	252   	19.5      	6.3       	7140      	-51.0
3349      	06:15:33  	391.2  	-36.00	17    	20.6    	252   	19.6      	6.4       	7143      	-51.0
3350      	06:15:34  	391.1  	-36.00	17    	20.7    	252   	19.7      	6.4       	7145      	-51.1
3351      	06:15:35  	390.9  	-36.00	17    	20.7    	252   	19.7      	6.4       	7147      	-51.2
3352      	06:15:36  	390.8  	-36.00	17    	20.7    	252   	19.7      	6.4       	7149      	-51.2
3353      	06:15:37  	390.7  	-36.00	17    	20.7    	252   	19.7      	6.5       	7152      	-51.3
3354      	06:15:38  	390.5  	-36.00	17    	20.8    	252   	19.8      	6.5       	7154      	-51.4
3355      	06:15:39  	390.4  	-36.00	16    	20.8    	252   	19.7      	6.5       	7156      	-51.4
3356      	06:15:40  	390.3  	-36.00	16    	20.8    	252   	19.7      	6.5       	7158      	-51.5
3357      	06:15:41  	390.2  	-36.00	16    	20.8    	252   	19.7      	6.5       	7161      	-51.6
3358      	06:15:42  	390.0  	-36.00	16    	20.8    	252   	19.7      	6.5       	7163      	-51.6
3359      	06:15:43  	389.9  	-36.00	16    	20.8    	252   	19.7      	6.5       	7165      	-51.7
3360      	06:15:44  	389.8  	-36.10	16    	20.8    	252   	19.7      	6.6       	7167      	-51.8
3361      	06:15:45  	389.7  	-36.10	16    	20.8    	252   	19.7      	6.6       	7170      	-51.9
3362      	06:15:46  	389.5  	-36.10	15    	20.9    	252   	19.8      	6.6       	7172      	-52.0
3363      	06:15:47  	389.4  	-36.10	15    	20.9    	252   	19.8      	6.6       	7174      	-52.1
3364      	06:15:48  	389.3  	-36.10	15    	20.9    	252   	19.8      	6.6       	7176      	-52.2
3365      	06:15:49  	389.2  	-36.10	15    	20.9    	252   	19.8      	6.6       	7179      	-52.3
3366      	06:15:50  	389.0  	-36.10	15    	21.0    	251   	19.9      	6.7       	7181      	-52.4
3367      	06:15:51  	388.9  	-36.20	15    	21.1    	252   	20.0      	6.7       	7183      	-52.5
3368      	06:15:52  	388.8  	-36.20	14    	21.1    	252   	20.0      	6.7       	7185      	-52.7
3369      	06:15:53  	388.7  	-36.20	14    	21.1    	251   	20.0      	6.7       	7187      	-52.8
3370      	06:15:54  	388.5  	-36.20	14    	21.1    	251   	20.0      	6.7       	7190      	-52.9
3371      	06:15:55  	388.4  	-36.20	14    	21.2    	251   	20.1      	6.8       	7192      	-53.0
3372      	06:15:56  	388.3  	-36.20	14    	21.2    	252   	20.1      	6.7       	7194      	-53.0
3373      	06:15:57  	388.2  	-36.20	14    	21.2    	251   	20.1      	6.8       	7196      	-53.1
3374      	06:15:58  	388.0  	-36.30	14    	21.3    	251   	20.2      	6.8       	7198      	-53.2
3375      	06:15:59  	387.9  	-36.30	14    	21.3    	251   	20.2      	6.8       	7201      	-53.2
3376      	06:16:00  	387.8  	-36.30	14    	21.3    	251   	20.2      	6.8       	7203      	-53.1
3377      	06:16:01  	387.7  	-36.30	14    	21.3    	251   	20.2      	6.8       	7205      	-53.1
3378      	06:16:02  	387.5  	-36.30	14    	21.3    	251   	20.2      	6.8       	7207      	-53.0
3379      	06:16:03  	387.4  	-36.30	14    	21.3    	251   	20.2      	6.8       	7210      	-53.0
3380      	06:16:04  	387.3  	-36.30	14    	21.3    	251   	20.2      	6.9       	7212      	-52.9
3381      	06:16:05  	387.1  	-36.40	14    	21.3    	251   	20.2      	6.9       	7215      	-52.9
3382      	06:16:06  	387.0  	-36.40	14    	21.3    	251   	20.2      	6.9       	7217      	-52.8
3383      	06:16:07  	386.9  	-36.40	15    	21.3    	251   	20.2      	6.9       	7219      	-52.7
3384      	06:16:08  	386.7  	-36.40	15    	21.3    	251   	20.2      	6.9       	7222      	-52.7
3385      	06:16:09  	386.6  	-36.40	15    	21.2    	251   	20.0      	6.9       	7224      	-52.6
3386      	06:16:10  	386.5  	-36.40	15    	21.2    	251   	20.0      	6.9       	7227      	-52.6
3387      	06:16:11  	386.3  	-36.40	15    	21.2    	251   	20.0      	6.9       	7229      	-52.5
3388      	06:16:12  	386.2  	-36.40	15    	21.2    	251   	20.0      	6.9       	7231      	-52.5
3389      	06:16:13  	386.1  	-36.50	15    	21.2    	251   	20.0      	6.9       	7234      	-52.5
3390      	06:16:14  	385.9  	-36.50	15    	21.2    	251   	20.0      	6.9       	7236      	-52.4
3391      	06:16:15  	385.8  	-36.50	15    	21.2    	251   	20.0      	6.9       	7239      	-52.4
3392      	06:16:16  	385.7  	-36.50	15    	21.2    	251   	20.0      	6.9       	7241      	-52.4
3393      	06:16:17  	385.5  	-36.50	15    	21.3    	251   	20.2      	6.9       	7243      	-52.4
3394      	06:16:18  	385.4  	-36.50	16    	21.3    	251   	20.2      	6.9       	7246      	-52.4
3395      	06:16:19  	385.3  	-36.60	16    	21.3    	251   	20.2      	6.9       	7248      	-52.3
3396      	06:16:20  	385.1  	-36.60	16    	21.4    	251   	20.3      	6.9       	7250      	-52.3
3397      	06:16:21  	385.0  	-36.60	16    	21.4    	251   	20.3      	6.9       	7253      	-52.2
3398      	06:16:22  	384.9  	-36.60	16    	21.5    	251   	20.4      	6.9       	7255      	-52.2
3399      	06:16:23  	384.8  	-36.60	16    	21.5    	251   	20.4      	6.9       	7257      	-52.2
3400      	06:16:24  	384.7  	-36.60	16    	21.5    	251   	20.4      	6.9       	7259      	-52.2
3401      	06:16:25  	384.5  	-36.70	16    	21.6    	251   	20.5      	6.9       	7261      	-52.2
3402      	06:16:26  	384.4  	-36.70	16    	21.6    	251   	20.5      	6.9       	7264      	-52.2
3403      	06:16:27  	384.3  	-36.70	16    	21.7    	251   	20.6      	6.9       	7266      	-52.2
3404      	06:16:28  	384.2  	-36.70	16    	21.7    	252   	20.6      	6.9       	7268      	-52.2
3405      	06:16:29  	384.0  	-36.80	16    	21.7    	252   	20.6      	6.9       	7270      	-52.3
3406      	06:16:30  	383.9  	-36.80	16    	21.8    	252   	20.7      	6.9       	7273      	-52.3
3407      	06:16:31  	383.8  	-36.80	16    	21.8    	252   	20.7      	6.9       	7275      	-52.3
3408      	06:16:32  	383.6  	-36.80	16    	21.8    	252   	20.7      	6.9       	7277      	-52.3
3409      	06:16:33  	383.5  	-36.80	16    	21.8    	252   	20.7      	6.9       	7280      	-52.4
3410      	06:16:34  	383.4  	-36.80	16    	21.8    	252   	20.7      	6.9       	7282      	-52.4
3411      	06:16:35  	383.2  	-36.80	16    	21.8    	252   	20.7      	6.9       	7284      	-52.5
3412      	06:16:36  	383.1  	-36.80	16    	21.8    	252   	20.7      	6.9       	7287      	-52.5
3413      	06:16:37  	383.0  	-36.90	16    	21.8    	252   	20.7      	6.9       	7289      	-52.6
3414      	06:16:38  	382.8  	-36.90	16    	21.8    	252   	20.7      	6.9       	7292      	-52.6
3415      	06:16:39  	382.7  	-36.90	16    	21.8    	252   	20.7      	6.9       	7294      	-52.6
3416      	06:16:40  	382.6  	-36.90	16    	21.8    	252   	20.7      	6.9       	7297      	-52.6
3417      	06:16:41  	382.4  	-36.90	16    	21.8    	252   	20.7      	6.9       	7299      	-52.6
3418      	06:16:42  	382.3  	-36.90	16    	21.8    	252   	20.7      	6.9       	7302      	-52.7
3419      	06:16:43  	382.2  	-36.90	16    	21.8    	252   	20.7      	6.9       	7304      	-52.7
3420      	06:16:44  	382.0  	-37.00	16    	21.8    	252   	20.7      	6.9       	7306      	-52.7
3421      	06:16:45  	381.9  	-37.00	16    	21.7    	252   	20.6      	6.8       	7309      	-52.7
3422      	06:16:46  	381.8  	-37.00	16    	21.7    	252   	20.6      	6.8       	7311      	-52.7
3423      	06:16:47  	381.6  	-37.00	16    	21.6    	252   	20.5      	6.8       	7314      	-52.7
