Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,
35:49.1,923.645,986.29,10.92,37.5,10.98,13/09/2023,13:12:28,7.2340239,61.6729244,285.499,13,,,,,
35:49.1,923.676,986.28,10.9,37.5,10.98,13/09/2023,13:12:29,7.2340259,61.6729241,285.424,13,,,,,
35:49.1,923.692,986.24,10.94,37.5,10.98,13/09/2023,13:12:30,7.2340289,61.6729231,285.299,13,,,,,
35:49.1,923.724,986.25,10.93,37.5,10.99,13/09/2023,13:12:31,7.2340309,61.6729227,285.287,13,,,,,
35:49.2,923.756,986.23,10.91,37.5,10.99,13/09/2023,13:12:32,7.2340319,61.6729224,284.957,11,,,,,
35:49.2,923.771,986.25,10.87,37.4,10.99,13/09/2023,13:12:33,7.2340333,61.6729207,283.633,13,,,,,
35:49.2,923.802,986.25,10.89,37.5,10.98,13/09/2023,13:12:34,7.2340332,61.6729224,282.906,13,,,,,
35:49.3,923.837,986.27,10.87,37.4,10.99,13/09/2023,13:12:35,7.2340335,61.672924,282.727,11,,,,,
35:49.3,923.853,986.27,10.89,37.4,11.01,13/09/2023,13:12:36,7.2340301,61.6729251,282.647,13,,,,,
35:49.3,923.885,986.28,10.85,37.3,11.01,13/09/2023,13:12:37,7.2340265,61.672925,282.152,13,,,,,
35:49.3,923.916,986.29,10.82,37.3,10.99,13/09/2023,13:12:38,7.2340249,61.6729232,283.247,11,,,,,
35:49.3,923.932,986.24,10.84,37.4,11.01,13/09/2023,13:12:39,7.2340264,61.6729237,282.54,13,,,,,
35:49.4,923.963,986.22,10.83,37.4,11.01,13/09/2023,13:12:40,7.2340263,61.6729199,282.846,13,,,,,
35:49.4,923.979,986.24,10.76,37.2,10.99,13/09/2023,13:12:41,7.234029,61.6729169,282.427,12,,,,,
35:49.4,924.02,986.18,10.73,37.2,10.99,13/09/2023,13:12:42,7.2340314,61.6729166,281.861,13,,,,,
35:49.5,924.046,986.22,10.69,37.3,10.98,13/09/2023,13:12:43,7.2340296,61.6729171,282.097,13,,,,,
35:49.5,924.058,986.28,10.69,37.5,10.97,13/09/2023,13:12:44,7.2340267,61.6729173,282.276,12,,,,,
35:49.5,924.098,986.29,10.71,37.7,10.98,13/09/2023,13:12:45,7.2340252,61.6729176,282.173,13,,,,,
35:49.5,924.124,986.23,10.71,37.9,10.98,13/09/2023,13:12:46,7.2340252,61.6729181,282.129,13,,,,,
35:49.6,924.142,986.22,10.71,37.7,10.98,13/09/2023,13:12:47,7.2340277,61.6729176,282.927,12,,,,,
35:49.6,924.177,986.27,10.75,37.6,10.97,13/09/2023,13:12:48,7.2340288,61.6729171,282.871,13,,,,,
35:49.6,924.196,986.23,10.74,37.6,10.97,13/09/2023,13:12:49,7.2340294,61.6729139,283.26,13,,,,,
35:49.6,924.226,986.22,10.74,37.5,10.97,13/09/2023,13:12:50,7.2340244,61.6729194,283.131,12,,,,,
35:49.7,924.246,986.24,10.77,37.7,10.97,13/09/2023,13:12:51,7.2340224,61.6729254,283.691,13,,,,,
35:49.7,924.278,986.21,10.74,37.7,10.97,13/09/2023,13:12:52,7.2340197,61.6729261,283.567,12,,,,,
35:49.7,924.298,986.2,10.83,37.1,10.97,13/09/2023,13:12:53,7.2340272,61.6729284,283.928,11,,,,,
35:49.7,924.33,986.2,10.86,37,10.97,13/09/2023,13:12:54,7.2340301,61.6729358,284.286,11,,,,,
35:49.8,924.346,986.21,10.78,37.1,10.97,13/09/2023,13:12:55,7.2340205,61.6729444,284.062,11,,,,,
35:49.8,924.379,986.22,10.82,36.9,10.97,13/09/2023,13:12:56,7.234005,61.6729527,284.024,10,,,,,
35:49.8,924.411,986.18,10.9,36.7,10.98,13/09/2023,13:12:57,7.2339934,61.6729632,284.115,11,,,,,
35:49.9,924.436,986.21,10.94,36.4,10.99,13/09/2023,13:12:58,7.2339921,61.6729632,284.115,11,,,,,
35:49.9,924.437,986.21,10.94,36.4,10.99,13/09/2023,13:12:58,7.2339921,61.6729753,283.966,11,,,,,
35:49.9,924.463,986.24,10.98,36.2,11.02,13/09/2023,13:12:59,7.2339871,61.6729854,283.713,11,,,,,
35:49.9,924.489,986.26,11,36.1,11.02,13/09/2023,13:13:00,7.2339792,61.6729952,283.828,11,,,,,
35:49.9,924.515,986.28,11,36.1,11.03,13/09/2023,13:13:01,7.2339715,61.6730045,283.43,11,,,,,
35:50.0,924.541,986.29,11.01,36.2,11.03,13/09/2023,13:13:02,7.2339653,61.6730137,283.354,11,,,,,
35:50.0,924.567,986.28,10.99,39.3,11.03,13/09/2023,13:13:03,7.2339611,61.6730258,283.294,10,,,,,
35:50.0,924.593,986.34,10.98,38.5,11.06,13/09/2023,13:13:04,7.2339599,61.6730322,283.334,11,,,,,
35:50.0,924.619,986.33,10.94,38.7,11.06,13/09/2023,13:13:05,7.2339571,61.6730373,283.621,11,,,,,
35:50.1,924.645,986.32,10.91,38,11.09,13/09/2023,13:13:06,7.233954,61.6730467,283.396,12,,,,,
35:50.1,924.671,986.3,10.92,37.7,11.1,13/09/2023,13:13:07,7.2339555,61.6730547,283.329,12,,,,,
35:50.1,924.697,986.32,10.97,37.5,11.13,13/09/2023,13:13:08,7.2339567,61.6730588,283.487,11,,,,,
35:50.1,924.714,986.32,10.91,37.9,11.15,13/09/2023,13:13:09,7.2339549,61.67306,283.139,12,,,,,
35:50.2,924.745,986.33,10.91,38.3,11.16,13/09/2023,13:13:10,7.2339508,61.6730634,283.441,13,,,,,
35:50.2,924.761,986.33,10.95,38.3,11.19,13/09/2023,13:13:11,7.2339456,61.6730698,283.506,12,,,,,
35:50.2,924.793,986.34,10.92,38.2,11.2,13/09/2023,13:13:12,7.2339446,61.6730753,283.623,13,,,,,
35:50.2,924.819,986.33,10.9,38.4,11.21,13/09/2023,13:13:13,7.2339433,61.6730815,283.12,13,,,,,
35:50.3,924.85,986.37,10.91,38.4,11.23,13/09/2023,13:13:14,7.2339413,61.6730895,283.209,12,,,,,
35:50.3,924.866,986.34,10.91,38.3,11.24,13/09/2023,13:13:15,7.2339297,61.6730973,282.173,13,,,,,
35:50.3,924.899,986.36,10.89,38.1,11.26,13/09/2023,13:13:16,7.2339273,61.6731061,281.696,13,,,,,
35:50.3,924.923,986.38,10.96,38.4,11.28,13/09/2023,13:13:17,7.233925,61.673114,281.961,12,,,,,
