Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,
2023/09/13 20:21:12.8399,30.344,909.74,3.2,73.4,3.63,2023/09/13,04:56:40,7.1976885,61.6873379,929.856,14,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:12.8703,30.374,909.1,3.23,72.6,3.59,2023/09/13,04:56:41,7.197478,61.6873896,936.113,14,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:12.9048,30.409,908.37,3.24,72,3.55,2023/09/13,04:56:42,7.1972633,61.6874411,942.422,14,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:12.9185,30.423,907.72,3.19,71.6,3.52,2023/09/13,04:56:43,7.1970483,61.6874877,948.573,14,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:12.9568,30.461,907.49,3.14,71.4,3.48,2023/09/13,04:56:44,7.1968415,61.6875144,955.121,14,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:12.9835,30.488,906.45,3.11,71.2,3.42,2023/09/13,04:56:45,7.1966333,61.6875078,961.329,14,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:12.9963,30.501,905.98,3.14,70.6,3.41,2023/09/13,04:56:46,7.1964364,61.687476,967.184,15,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.0276,30.532,905.25,3.15,69.8,3.39,2023/09/13,04:56:47,7.1962495,61.6874407,973.125,15,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.0742,30.578,904.62,3.22,69,3.38,2023/09/13,04:56:48,7.1960398,61.6874237,978.83,15,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.0899,30.594,904.15,3.16,68.5,3.37,2023/09/13,04:56:49,7.1958093,61.6874263,984.787,14,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.1054,30.61,903.53,3.18,67.7,3.35,2023/09/13,04:56:50,7.195576,61.6874463,990.263,14,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.1530,30.657,902.22,3.09,67,3.3,2023/09/13,04:56:52,7.195131,61.6875423,1001.746,15,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.1844,30.689,901.47,3.05,66.8,3.28,2023/09/13,04:56:53,7.1949289,61.6876149,1007.561,14,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.3103,30.814,898.53,2.82,66.5,3.13,2023/09/13,04:56:57,7.1942532,61.6879772,1031.35,15,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.3259,30.83,897.97,2.75,66.5,3.08,2023/09/13,04:56:58,7.1941098,61.6880738,1036.144,15,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.3421,30.846,897.69,2.74,66.6,3.02,2023/09/13,04:56:59,7.19397,61.6881754,1039.092,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.3735,30.878,897.49,2.73,66.6,3,2023/09/13,04:57:00,7.1938347,61.6882809,1040.524,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.4204,30.925,897.28,2.7,66.7,2.93,2023/09/13,04:57:02,7.1935655,61.6885035,1041.969,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.4523,30.957,897.26,2.8,66.5,2.92,2023/09/13,04:57:03,7.1934314,61.6886183,1042.033,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.4679,30.972,897.25,2.83,66.3,2.93,2023/09/13,04:57:04,7.1932971,61.6887339,1042.353,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.4993,31.004,897.15,2.8,66.3,2.9,2023/09/13,04:57:05,7.1931632,61.6888504,1042.54,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.5149,31.019,897.12,2.77,66.4,2.9,2023/09/13,04:57:06,7.1930311,61.6889678,1042.582,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.5543,31.059,897.15,2.77,66.4,2.89,2023/09/13,04:57:07,7.1928986,61.689086,1042.868,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.6185,31.123,897.07,2.76,66.5,2.88,2023/09/13,04:57:08,7.1927664,61.689204,1043.101,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.6223,31.127,897.12,2.77,66.5,2.88,2023/09/13,04:57:09,7.1926332,61.6893224,1043.102,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.6371,31.141,897.06,2.76,66.6,2.86,2023/09/13,04:57:10,7.1924987,61.6894416,1043.27,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.6715,31.176,897.3,2.8,66.4,2.86,2023/09/13,04:57:12,7.1921853,61.6896569,1043.994,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.7102,31.214,897.38,2.81,66.4,2.88,2023/09/13,04:57:12,7.1921853,61.6896569,1043.994,16,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.7107,31.215,897.38,2.81,66.4,2.88,2023/09/13,04:57:13,7.1919891,61.6897462,1044.205,15,5-UP-from-AWS,,,,ASCENT
2023/09/13 20:21:13.7817,31.286,897.4,2.8,66.4,2.86,2023/09/13,04:57:14,7.1917714,61.6898223,1044.363,16,5-UP-from-AWS,,,,ASCENT
,,,,,,,,,,,,,,,,
2023/09/13 20:21:36.8384,54.343,951.28,5.15,81.8,5.29,2023/09/13,07:05:04,7.1977567,61.6859879,580.752,12,7-LOW,,,START,ASCENT
2023/09/13 20:21:36.8526,54.357,951.26,5.13,81.7,5.29,2023/09/13,07:05:05,7.1977561,61.6859868,580.671,12,7-LOW,,,,ASCENT
2023/09/13 20:21:36.8840,54.388,951.24,5.12,81.7,5.29,2023/09/13,07:05:06,7.1977598,61.6859899,581.178,12,7-LOW,,,,ASCENT
2023/09/13 20:21:36.8997,54.404,951.19,5.12,81.8,5.26,2023/09/13,07:05:07,7.1977563,61.6859867,581.761,12,7-LOW,,,,ASCENT
2023/09/13 20:21:36.9414,54.446,951.14,5.12,81.7,5.26,2023/09/13,07:05:08,7.1977584,61.6859848,582.677,12,7-LOW,,,,ASCENT
2023/09/13 20:21:36.9621,54.466,951.05,5.13,81.8,5.27,2023/09/13,07:05:09,7.1977554,61.6859824,583.721,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.0196,54.524,950.9,5.13,81.9,5.26,2023/09/13,07:05:10,7.1977479,61.6859781,585.414,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.0234,54.528,950.73,5.11,81.9,5.26,2023/09/13,07:05:11,7.1977483,61.6859759,586.806,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.0719,54.576,950.66,5.12,81.9,5.27,2023/09/13,07:05:12,7.1977485,61.6859716,588.347,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.0735,54.578,950.56,5.11,81.9,5.24,2023/09/13,07:05:13,7.1977435,61.6859716,588.347,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.0740,54.578,950.56,5.11,81.9,5.24,2023/09/13,07:05:13,7.1977435,61.6859683,589.825,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.0938,54.598,950.39,5.08,81.9,5.26,2023/09/13,07:05:14,7.1977375,61.6859643,591.23,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.1198,54.624,950.31,5.08,82,5.24,2023/09/13,07:05:15,7.1977397,61.6859633,592.186,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.1487,54.653,950.13,5.06,81.9,5.23,2023/09/13,07:05:16,7.1977375,61.6859624,593.392,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.1643,54.669,950.01,5.04,82.1,5.24,2023/09/13,07:05:17,7.197737,61.6859597,594.487,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.1957,54.7,949.9,5.04,82.1,5.22,2023/09/13,07:05:18,7.1977358,61.6859555,595.543,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.2114,54.716,949.8,5.01,82.2,5.23,2023/09/13,07:05:19,7.1977344,61.685952,596.543,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.2499,54.754,949.65,5.01,82.2,5.22,2023/09/13,07:05:20,7.197738,61.6859502,597.648,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.2752,54.779,949.58,5.01,82.2,5.2,2023/09/13,07:05:21,7.1977398,61.6859464,598.734,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.3186,54.823,949.42,5.01,82.2,5.2,2023/09/13,07:05:22,7.197736,61.6859425,599.567,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.3386,54.843,949.34,5,82.2,5.2,2023/09/13,07:05:23,7.1977353,61.68594,600.238,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.3511,54.855,949.2,5,82.3,5.19,2023/09/13,07:05:24,7.1977381,61.6859394,601.19,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.3668,54.871,949.08,5,82.3,5.18,2023/09/13,07:05:25,7.1977321,61.685936,602.111,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.3986,54.903,948.96,4.98,82.4,5.18,2023/09/13,07:05:26,7.1977286,61.6859356,602.764,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.4299,54.934,948.85,4.96,82.5,5.15,2023/09/13,07:05:27,7.1977271,61.6859366,603.732,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.4506,54.955,948.73,4.93,82.6,5.16,2023/09/13,07:05:28,7.1977253,61.6859362,604.475,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.4847,54.989,948.66,4.94,82.7,5.16,2023/09/13,07:05:29,7.1977238,61.6859358,605.827,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.5109,55.015,948.5,4.93,82.6,5.16,2023/09/13,07:05:30,7.1977198,61.685935,606.554,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.5312,55.035,948.39,4.96,82.3,5.15,2023/09/13,07:05:31,7.1977146,61.6859337,607.286,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.5557,55.06,948.25,4.95,82.4,5.13,2023/09/13,07:05:32,7.1977108,61.6859352,608.225,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.5879,55.092,948.12,4.92,82.5,5.13,2023/09/13,07:05:33,7.1977096,61.6859371,609.736,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.6141,55.118,948,4.92,82.5,5.12,2023/09/13,07:05:34,7.1977111,61.6859392,610.697,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.6812,55.185,947.91,4.91,82.3,5.11,2023/09/13,07:05:35,7.1977135,61.6859431,611.822,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.6853,55.19,947.67,4.93,81.7,5.12,2023/09/13,07:05:37,7.1977153,61.6859446,613.552,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.7106,55.215,947.54,4.94,81.5,5.11,2023/09/13,07:05:38,7.1977147,61.6859449,614.356,12,7-LOW,,,,ASCENT
2023/09/13 20:21:37.7418,55.246,947.45,4.92,81.4,5.09,2023/09/13,07:05:39,7.1977138,61.6859446,615.068,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.7664,55.271,947.32,4.92,81.4,5.09,2023/09/13,07:05:40,7.1977096,61.6859441,616.356,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.7920,55.296,947.16,4.91,81.4,5.09,2023/09/13,07:05:41,7.1977108,61.685945,617.468,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.8244,55.329,947.07,4.92,81.3,5.09,2023/09/13,07:05:42,7.1977119,61.6859452,618.322,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.8492,55.353,946.98,4.92,81.2,5.09,2023/09/13,07:05:43,7.1977106,61.6859454,619.551,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.8821,55.386,946.87,4.9,81.2,5.09,2023/09/13,07:05:44,7.1977119,61.6859462,620.765,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.8857,55.39,946.67,4.91,81.2,5.11,2023/09/13,07:05:45,7.1977146,61.685947,621.891,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.9140,55.418,946.56,4.89,81.2,5.08,2023/09/13,07:05:46,7.1977149,61.6859488,622.862,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.9481,55.452,946.48,4.88,81.2,5.08,2023/09/13,07:05:47,7.1977147,61.6859517,624.023,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.9740,55.478,946.32,4.87,81.2,5.08,2023/09/13,07:05:48,7.197712,61.685954,625.143,13,7-LOW,,,,ASCENT
2023/09/13 20:21:37.9925,55.497,946.13,4.87,81.4,5.06,2023/09/13,07:05:49,7.1977108,61.6859555,626.401,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.0300,55.534,946.1,4.86,81.2,5.05,2023/09/13,07:05:50,7.1977094,61.6859545,627.721,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.0543,55.559,945.95,4.87,81.1,5.06,2023/09/13,07:05:51,7.1977125,61.6859535,628.642,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.0701,55.574,945.82,4.84,81,5.05,2023/09/13,07:05:52,7.1977155,61.6859522,630,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.1019,55.606,945.69,4.83,80.9,5.05,2023/09/13,07:05:53,7.1977195,61.6859508,631.088,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.1298,55.634,945.56,4.81,80.9,5.05,2023/09/13,07:05:54,7.1977253,61.685948,632.007,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.1558,55.66,945.43,4.81,81,5.02,2023/09/13,07:05:55,7.1977377,61.6859479,632.907,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.1905,55.695,945.34,4.8,81,5,2023/09/13,07:05:56,7.1977458,61.6859486,633.508,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.2117,55.716,945.18,4.8,81,5.01,2023/09/13,07:05:57,7.1977422,61.6859483,634.883,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.2262,55.73,945.07,4.81,80.8,5.01,2023/09/13,07:05:58,7.1977363,61.6859481,635.991,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.2576,55.762,944.98,4.83,80.8,5.01,2023/09/13,07:05:59,7.1977355,61.6859504,636.777,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.2731,55.777,944.81,4.83,80.8,5.01,2023/09/13,07:06:00,7.1977303,61.6859518,638.009,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.3120,55.816,944.68,4.82,80.8,5,2023/09/13,07:06:00,7.1977303,61.6859518,638.009,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.3126,55.817,944.68,4.82,80.8,5,2023/09/13,07:06:01,7.1977276,61.6859519,639.01,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.3383,55.843,944.56,4.82,80.8,5.02,2023/09/13,07:06:02,7.1977249,61.6859509,639.934,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.3803,55.885,944.41,4.8,80.7,5,2023/09/13,07:06:03,7.1977247,61.6859503,640.815,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.3948,55.899,944.32,4.79,80.7,5,2023/09/13,07:06:04,7.1977287,61.685951,641.715,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.4132,55.917,944.23,4.8,80.6,4.98,2023/09/13,07:06:05,7.197732,61.6859505,642.768,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.4289,55.933,944.07,4.82,80.5,4.98,2023/09/13,07:06:06,7.1977388,61.6859509,643.975,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.4602,55.964,944.01,4.81,80.4,4.98,2023/09/13,07:06:07,7.1977451,61.6859508,645.279,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.4919,55.996,943.83,4.82,80.2,4.97,2023/09/13,07:06:08,7.1977428,61.6859493,646.368,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.5207,56.025,943.73,4.8,80.2,4.97,2023/09/13,07:06:09,7.1977407,61.6859517,647.275,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.5728,56.077,943.59,4.77,80.4,4.97,2023/09/13,07:06:10,7.1977373,61.6859531,648.374,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.5766,56.081,943.53,4.76,80.3,4.95,2023/09/13,07:06:11,7.1977316,61.6859539,649.017,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.5870,56.091,943.35,4.77,80.2,4.95,2023/09/13,07:06:12,7.1977261,61.6859543,650.442,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.6164,56.121,943.13,4.76,80.2,4.95,2023/09/13,07:06:13,7.1977254,61.685956,652.401,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.6320,56.136,942.84,4.75,80.1,4.94,2023/09/13,07:06:14,7.1977297,61.6859597,654.099,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.6732,56.177,942.6,4.75,80.2,4.95,2023/09/13,07:06:15,7.1977346,61.685963,655.794,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.6982,56.202,942.35,4.71,80.3,4.92,2023/09/13,07:06:16,7.197734,61.6859631,657.751,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.7313,56.236,942.16,4.68,80.3,4.94,2023/09/13,07:06:17,7.1977327,61.6859626,659.687,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.7507,56.255,942,4.67,80.3,4.9,2023/09/13,07:06:18,7.1977363,61.6859639,661.353,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.7757,56.28,941.71,4.68,80.2,4.9,2023/09/13,07:06:19,7.1977388,61.6859653,663.068,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.8031,56.307,941.54,4.64,80.3,4.88,2023/09/13,07:06:20,7.1977368,61.6859641,665.082,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.8187,56.323,941.28,4.62,80.4,4.89,2023/09/13,07:06:21,7.1977334,61.6859609,666.835,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.8541,56.358,941.09,4.61,80.4,4.89,2023/09/13,07:06:22,7.1977309,61.6859593,668.651,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.8805,56.385,940.83,4.58,80.5,4.85,2023/09/13,07:06:23,7.1977262,61.6859572,670.643,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.9073,56.412,940.61,4.54,80.6,4.85,2023/09/13,07:06:24,7.1977198,61.6859539,672.69,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.9331,56.437,940.41,4.54,80.7,4.85,2023/09/13,07:06:25,7.1977128,61.6859508,674.858,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.9585,56.463,940.12,4.49,80.8,4.83,2023/09/13,07:06:26,7.1977131,61.6859495,677.068,13,7-LOW,,,,ASCENT
2023/09/13 20:21:38.9740,56.478,939.89,4.48,80.7,4.81,2023/09/13,07:06:27,7.1977188,61.6859476,679.403,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.0060,56.51,939.57,4.48,80.6,4.81,2023/09/13,07:06:28,7.1977255,61.6859453,681.488,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.0374,56.542,939.33,4.46,80.6,4.81,2023/09/13,07:06:29,7.1977303,61.6859425,683.682,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.0626,56.567,939.02,4.45,80.6,4.78,2023/09/13,07:06:30,7.1977317,61.6859374,686.329,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.1307,56.635,938.23,4.34,81.6,4.74,2023/09/13,07:06:33,7.1977292,61.6859195,693.034,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.1620,56.666,937.94,4.3,82.1,4.72,2023/09/13,07:06:34,7.1977284,61.6859143,695.075,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.1884,56.693,937.69,4.29,82.1,4.71,2023/09/13,07:06:35,7.197729,61.6859116,697.139,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.2185,56.723,937.5,4.26,82.3,4.68,2023/09/13,07:06:36,7.1977311,61.6859112,699.168,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.2444,56.749,937.26,4.25,82.5,4.68,2023/09/13,07:06:37,7.1977319,61.6859124,701.476,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.2750,56.779,937.03,4.21,82.7,4.65,2023/09/13,07:06:38,7.1977377,61.6859166,703.462,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.2992,56.803,936.77,4.2,82.8,4.64,2023/09/13,07:06:39,7.1977439,61.6859224,705.752,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.3179,56.822,936.51,4.19,82.8,4.63,2023/09/13,07:06:40,7.1977452,61.6859278,707.931,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.3492,56.853,936.27,4.21,82.8,4.61,2023/09/13,07:06:41,7.1977489,61.685935,709.938,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.3648,56.869,936.06,4.18,82.8,4.58,2023/09/13,07:06:42,7.1977551,61.6859404,712.053,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.4002,56.904,935.83,4.15,82.9,4.58,2023/09/13,07:06:43,7.1977575,61.6859432,714.086,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.4229,56.927,935.61,4.12,82.9,4.56,2023/09/13,07:06:44,7.1977554,61.6859446,715.997,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.5356,57.04,934.68,4.09,83.1,4.52,2023/09/13,07:06:48,7.1977358,61.6859573,724.162,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.5512,57.055,934.43,4.08,83.2,4.49,2023/09/13,07:06:49,7.1977311,61.6859604,726.419,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.5786,57.083,934.16,4.07,83.3,4.49,2023/09/13,07:06:50,7.1977249,61.6859629,728.547,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.6045,57.109,933.98,4.06,83.3,4.47,2023/09/13,07:06:51,7.1977223,61.6859664,730.548,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.6401,57.144,933.73,4.04,83.4,4.47,2023/09/13,07:06:52,7.1977196,61.6859684,732.651,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.6572,57.161,933.5,4.04,83.4,4.43,2023/09/13,07:06:53,7.197718,61.6859697,734.603,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.6757,57.18,933.3,4.06,83.3,4.43,2023/09/13,07:06:54,7.1977166,61.6859714,736.554,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.7091,57.213,933.06,4.07,83.3,4.43,2023/09/13,07:06:55,7.197714,61.6859738,737.981,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.7347,57.239,932.85,4.06,83.3,4.45,2023/09/13,07:06:56,7.1977135,61.6859773,739.891,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.7606,57.265,932.65,4.04,83.4,4.43,2023/09/13,07:06:57,7.1977122,61.6859809,742.054,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.8330,57.337,932.02,3.96,83.5,4.4,2023/09/13,07:07:00,7.1976914,61.6859949,747.667,13,7-LOW,,,,ASCENT
2023/09/13 20:21:39.8643,57.369,931.79,3.96,83.2,4.37,2023/09/13,07:07:01,7.197681,61.6860011,749.398,14,7-LOW,,,,ASCENT
2023/09/13 20:21:39.8891,57.393,931.61,4.11,82.3,4.37,2023/09/13,07:07:02,7.1976681,61.686007,751.201,14,7-LOW,,,,ASCENT
2023/09/13 20:21:39.9119,57.416,931.43,4.18,81.7,4.4,2023/09/13,07:07:03,7.1976549,61.6860124,752.777,14,7-LOW,,,,ASCENT
2023/09/13 20:21:39.9850,57.489,931.2,4.2,81.3,4.4,2023/09/13,07:07:04,7.1976423,61.6860169,754.621,14,7-LOW,,,,ASCENT
2023/09/13 20:21:39.9894,57.494,930.99,4.2,81.1,4.41,2023/09/13,07:07:05,7.1976315,61.6860207,756.213,14,7-LOW,,,,ASCENT
2023/09/13 20:21:39.9910,57.495,930.77,4.17,80.9,4.43,2023/09/13,07:07:06,7.197623,61.6860236,757.965,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.0199,57.524,930.56,4.18,80.8,4.43,2023/09/13,07:07:07,7.1976166,61.6860251,759.589,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.0417,57.546,930.44,4.19,80.7,4.43,2023/09/13,07:07:08,7.1976122,61.6860277,761.218,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.0726,57.577,930.19,4.2,80.3,4.45,2023/09/13,07:07:09,7.1976092,61.6860307,762.586,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.1764,57.681,929.45,4.25,79.4,4.49,2023/09/13,07:07:13,7.197607,61.6860376,768.401,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.1926,57.697,929.23,4.2,79.4,4.49,2023/09/13,07:07:14,7.1976071,61.6860406,769.642,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.2293,57.734,929.14,4.17,79.3,4.5,2023/09/13,07:07:15,7.1976057,61.6860427,771.183,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.2394,57.744,928.92,4.17,79.2,4.5,2023/09/13,07:07:16,7.1976044,61.686045,772.728,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.3054,57.81,928.77,4.17,79.2,4.52,2023/09/13,07:07:17,7.1976019,61.6860468,774.225,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.3093,57.814,928.54,4.15,79.1,4.52,2023/09/13,07:07:18,7.1975986,61.6860489,775.807,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.3323,57.837,928.38,4.19,79,4.5,2023/09/13,07:07:19,7.1975942,61.6860503,777.46,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.3481,57.852,928.17,4.22,78.9,4.52,2023/09/13,07:07:20,7.1975894,61.6860508,779.289,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.3793,57.884,927.97,4.22,78.8,4.52,2023/09/13,07:07:21,7.1975847,61.6860516,780.956,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.4010,57.905,927.77,4.23,78.5,4.53,2023/09/13,07:07:22,7.1975826,61.686052,782.998,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.4326,57.937,927.51,4.18,78.7,4.54,2023/09/13,07:07:23,7.1975785,61.6860514,785.096,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.4611,57.965,927.33,4.17,78.6,4.53,2023/09/13,07:07:24,7.1975754,61.6860495,787.107,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.4857,57.99,927.1,4.15,78.6,4.53,2023/09/13,07:07:25,7.1975743,61.6860484,788.868,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.5034,58.008,926.91,4.14,78.5,4.53,2023/09/13,07:07:26,7.1975702,61.6860482,790.72,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.5347,58.039,926.69,4.12,78.6,4.53,2023/09/13,07:07:27,7.1975665,61.6860495,792.463,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.5632,58.067,926.45,4.13,78.5,4.54,2023/09/13,07:07:28,7.1975642,61.6860512,794.488,14,7-LOW,,,,ASCENT
2023/09/13 20:21:40.5903,58.095,926.25,4.09,78.5,4.53,2023/09/13,07:07:29,7.1975598,61.6860525,796.606,14,7-LOW,,,,ASCENT
