Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,,
2023/09/13 20:38:47.3023,82.628,963.8,9.31,32.7,9.97,2023/09/13,13:39:07,7.2231528,61.6736948,347.577,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.3272,82.653,963.51,9.3,32.8,9.94,2023/09/13,13:39:08,7.223119,61.6736875,351.561,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.3439,82.67,963.38,9.29,32.9,9.92,2023/09/13,13:39:09,7.2230662,61.6736857,354.051,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.3738,82.699,963.05,9.24,33,9.9,2023/09/13,13:39:10,7.2230291,61.6737009,358.674,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.3909,82.716,962.81,9.25,33,9.88,2023/09/13,13:39:11,7.2229955,61.6737185,364.177,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.4229,82.748,962.56,9.21,33.1,9.84,2023/09/13,13:39:12,7.2229559,61.673742,368.774,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.4529,82.778,962.36,9.16,33.2,9.82,2023/09/13,13:39:13,7.222931,61.6737704,373.618,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.4757,82.801,962.1,9.25,32.7,9.82,2023/09/13,13:39:14,7.2228877,61.6737878,378.023,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.5003,82.826,961.89,9.31,32.4,9.83,2023/09/13,13:39:15,7.2227797,61.6738027,387.052,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.5316,82.857,961.64,9.3,32.5,9.84,2023/09/13,13:39:16,7.2227067,61.673816,389.685,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.5477,82.873,961.43,9.3,32.4,9.87,2023/09/13,13:39:17,7.2226758,61.6738349,392.782,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.5839,82.909,961.15,9.29,32.4,9.88,2023/09/13,13:39:18,7.2226196,61.6738282,394.496,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.6095,82.935,960.92,9.24,32.4,9.9,2023/09/13,13:39:19,7.2225875,61.6738245,397.746,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.6280,82.954,960.76,9.23,32.2,9.94,2023/09/13,13:39:20,7.2225619,61.67384,401.999,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.6574,82.983,960.48,9.33,31.9,9.98,2023/09/13,13:39:21,7.2225077,61.6738614,404.491,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.6887,83.014,960.25,9.37,31.5,10.02,2023/09/13,13:39:22,7.2224601,61.673881,407.827,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.7048,83.03,959.96,9.41,31.2,10.09,2023/09/13,13:39:23,7.2224296,61.673905,412.313,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.7365,83.062,959.66,9.44,30.8,10.13,2023/09/13,13:39:24,7.2224025,61.6739233,414.999,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.7627,83.088,959.39,9.45,30.4,10.18,2023/09/13,13:39:25,7.2223832,61.6739385,419.795,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.7915,83.117,959.18,9.44,30.2,10.19,2023/09/13,13:39:26,7.2223357,61.6739464,418.644,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.8154,83.141,958.96,9.44,30,10.25,2023/09/13,13:39:27,7.2223197,61.6739699,422.989,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.8316,83.157,958.69,9.44,29.8,10.29,2023/09/13,13:39:28,7.2222669,61.6739826,424.262,9,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.8630,83.189,958.4,9.41,29.7,10.3,2023/09/13,13:39:29,7.2222423,61.6740035,426.85,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.8945,83.22,958.14,9.37,29.6,10.35,2023/09/13,13:39:30,7.2222102,61.6740247,428.799,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.9103,83.236,957.95,9.34,29.6,10.35,2023/09/13,13:39:31,7.2221748,61.6740399,429.757,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.9416,83.267,957.68,9.33,29.4,10.36,2023/09/13,13:39:32,7.2221272,61.6740478,430.936,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.9729,83.298,957.44,9.29,29.4,10.37,2023/09/13,13:39:33,7.2220562,61.6740597,433.512,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:47.9922,83.318,957.2,9.26,29.3,10.36,2023/09/13,13:39:34,7.2220136,61.6740671,433.381,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.0263,83.352,956.95,9.25,29.3,10.33,2023/09/13,13:39:35,7.2219644,61.6740686,434.208,9,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.0508,83.376,956.7,9.22,29.4,10.33,2023/09/13,13:39:36,7.2218921,61.6740698,433.941,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.0669,83.392,956.45,9.18,29.5,10.29,2023/09/13,13:39:37,7.2217882,61.674075,443.433,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.0988,83.424,956.13,9.15,29.5,10.28,2023/09/13,13:39:38,7.2217432,61.6740845,445.22,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.1301,83.456,955.82,9.14,29.5,10.25,2023/09/13,13:39:39,7.2216899,61.6741669,473.664,9,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.1458,83.471,955.62,9.16,29.5,10.22,2023/09/13,13:39:40,7.2216965,61.6742364,496.119,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.1825,83.508,955.33,9.15,29.5,10.21,2023/09/13,13:39:41,7.2217197,61.6742938,516.63,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.2081,83.534,955.03,9.12,29.5,10.19,2023/09/13,13:39:42,7.2217675,61.6743443,533.027,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.2243,83.55,954.77,9.09,29.5,10.19,2023/09/13,13:39:43,7.2217697,61.6743938,548.416,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.2556,83.581,954.59,9.07,29.6,10.18,2023/09/13,13:39:44,7.2218128,61.6744281,560.073,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.2868,83.612,954.27,9.06,29.6,10.18,2023/09/13,13:39:45,7.2218729,61.6744503,570.163,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.3090,83.635,954.08,9.01,29.8,10.19,2023/09/13,13:39:46,7.2219379,61.674464,578.474,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.3381,83.664,953.85,9.02,29.7,10.18,2023/09/13,13:39:47,7.222009,61.6744694,585.402,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.3650,83.691,953.6,8.97,29.8,10.17,2023/09/13,13:39:48,7.2220833,61.6744694,591.629,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.3807,83.706,953.35,8.97,29.8,10.19,2023/09/13,13:39:49,7.2219545,61.6745195,602.032,9,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.4125,83.738,953.13,8.98,29.7,10.18,2023/09/13,13:39:50,7.2219462,61.6745412,609.494,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.4281,83.754,952.84,8.97,29.6,10.19,2023/09/13,13:39:51,7.2219051,61.6745637,615.56,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.4597,83.785,952.73,8.98,29.5,10.21,2023/09/13,13:39:52,7.221899,61.6745817,622.253,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.4928,83.818,952.38,8.98,29.4,10.21,2023/09/13,13:39:53,7.221891,61.6745971,628.546,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.5069,83.832,952.2,8.98,29.3,10.21,2023/09/13,13:39:54,7.2219457,61.6745926,632.26,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.5387,83.864,952,8.98,29.3,10.19,2023/09/13,13:39:55,7.2220154,61.6745806,635.48,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.5724,83.898,951.67,8.99,29.3,10.21,2023/09/13,13:39:56,7.221935,61.674613,642.668,9,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.5942,83.92,951.47,8.97,29.2,10.22,2023/09/13,13:39:57,7.2218209,61.6746606,650.672,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.6172,83.943,951.26,8.96,29.2,10.21,2023/09/13,13:39:58,7.2218063,61.6746761,655.799,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.6323,83.958,951.08,8.93,29.2,10.24,2023/09/13,13:39:59,7.2217394,61.6747081,662.675,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.6636,83.989,950.79,8.93,29.3,10.24,2023/09/13,13:40:00,7.2217882,61.6747018,665.037,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.6950,84.021,950.62,8.89,29.4,10.26,2023/09/13,13:40:01,7.2218554,61.6746883,667.422,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.7108,84.036,950.36,8.89,29.3,10.28,2023/09/13,13:40:02,7.2219255,61.6746717,669.646,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.7508,84.076,950.1,8.88,29.1,10.3,2023/09/13,13:40:03,7.221915,61.6746775,674.261,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.7743,84.1,949.9,8.85,29,10.3,2023/09/13,13:40:04,7.2219774,61.6746592,676.012,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.7935,84.119,949.66,8.82,28.9,10.32,2023/09/13,13:40:05,7.2220571,61.6746398,677.513,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.8216,84.147,949.39,8.81,28.9,10.3,2023/09/13,13:40:06,7.2218384,61.6747163,687.592,9,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.8541,84.18,949.15,8.77,28.8,10.29,2023/09/13,13:40:07,7.2218016,61.6747347,692.268,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.8737,84.199,948.81,8.76,28.7,10.29,2023/09/13,13:40:08,7.2217826,61.6747474,696.631,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.9004,84.226,948.67,8.74,28.7,10.25,2023/09/13,13:40:09,7.2218513,61.6747282,697.52,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.9318,84.257,948.4,8.72,28.7,10.24,2023/09/13,13:40:10,7.221929,61.6747068,698.726,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.9474,84.273,948.16,8.74,28.7,10.18,2023/09/13,13:40:11,7.2218494,61.6747348,703.18,9,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:48.9787,84.304,948.01,8.7,28.7,10.1,2023/09/13,13:40:12,7.2217612,61.6747657,707.666,9,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.0115,84.337,947.7,8.68,28.8,10.03,2023/09/13,13:40:13,7.2218232,61.6747429,708.35,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.0303,84.356,947.45,8.66,28.9,10.01,2023/09/13,13:40:14,7.221795,61.6747538,711.23,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.0574,84.383,947.23,8.64,29,9.98,2023/09/13,13:40:15,7.2217531,61.674761,713.823,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.0886,84.414,946.94,8.63,29,9.95,2023/09/13,13:40:16,7.22172,61.674769,717.393,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.1048,84.43,946.73,8.61,29,9.92,2023/09/13,13:40:17,7.2217904,61.6747516,717.762,7,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.1411,84.467,946.51,8.57,29.1,9.91,2023/09/13,13:40:18,7.2217577,61.6747571,720.206,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.1625,84.488,946.24,8.57,29.1,9.91,2023/09/13,13:40:18,7.2217577,61.6747571,720.206,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.1675,84.493,946.24,8.53,29.1,9.91,2023/09/13,13:40:19,7.2218374,61.6747157,722.478,8,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.1938,84.519,945.94,8.55,29.2,9.91,2023/09/13,13:40:20,7.2218388,61.6747028,727.561,9,13-DS,,,ASCENT,ASCENT,
2023/09/13 20:38:49.2152,84.541,945.69,8.5,29.2,9.9,2023/09/13,13:40:21,7.2219141,61.6746708,728.99,8,13-DS,,,ASCENT,#VALUE!,
,,,,,,,,,,,,,,,,,
2023/09/13 20:39:03.8333,99.159,983.08,10.75,nan,25,2023/09/13,15:47:29,7.2102272,61.6758572,316.557,5,16,7.21083982633929,61.67603934375,,ASCENT,#VALUE!
2023/09/13 20:39:03.8647,99.19,983,10.94,nan,25,2023/09/13,15:47:30,7.2101552,61.6758353,317.93,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:03.8914,99.217,982.86,10.96,nan,25,2023/09/13,15:47:31,7.2100874,61.6758171,320.258,5,16,,,ASCENT,,
2023/09/13 20:39:03.9196,99.245,982.75,10.89,nan,25,2023/09/13,15:47:32,7.2100612,61.6758289,320.258,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:03.9435,99.269,982.58,10.88,nan,25,2023/09/13,15:47:33,7.2099762,61.6757912,322.779,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:03.9592,99.285,982.51,10.92,nan,25,2023/09/13,15:47:34,7.209913,61.6757836,322.141,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:03.9905,99.316,982.37,10.93,nan,25,2023/09/13,15:47:35,7.2098606,61.6757856,323.006,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.0239,99.349,982.24,10.9,nan,25,2023/09/13,15:47:36,7.2098427,61.6757906,326.264,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.0456,99.371,982.19,10.77,nan,25,2023/09/13,15:47:37,7.209754,61.6757882,325.958,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.0692,99.395,982.01,10.75,nan,25,2023/09/13,15:47:38,7.2097247,61.6757807,328.656,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.1008,99.426,981.86,10.65,nan,25,2023/09/13,15:47:39,7.2097157,61.6757991,329.163,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.1201,99.446,981.63,10.54,nan,25,2023/09/13,15:47:40,7.2096804,61.6757819,331.234,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.1498,99.475,981.53,10.56,nan,25,2023/09/13,15:47:41,7.2097129,61.675803,332.167,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.1818,99.507,981.46,10.66,nan,25,2023/09/13,15:47:42,7.2097257,61.6758012,338.52,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.2000,99.526,981.37,10.63,nan,25,2023/09/13,15:47:43,7.2097677,61.6758419,346.323,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.2280,99.554,981.2,10.65,nan,25,2023/09/13,15:47:44,7.2097493,61.6758407,347.705,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.2586,99.584,981.03,10.53,nan,25,2023/09/13,15:47:45,7.2097421,61.6758534,349.521,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.2749,99.6,980.9,10.69,nan,25,2023/09/13,15:47:46,7.2096258,61.6758216,347.248,5,16,,,,,
2023/09/13 20:39:04.3062,99.632,980.73,10.75,nan,25,2023/09/13,15:47:47,7.2095177,61.6757957,347.061,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.3381,99.664,980.52,10.79,nan,25,2023/09/13,15:47:48,7.2095547,61.6758222,351.382,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.3589,99.685,980.42,10.63,nan,25,2023/09/13,15:47:49,7.2095252,61.6758372,355.527,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.3844,99.71,980.25,10.52,nan,25,2023/09/13,15:47:50,7.2095281,61.675837,361.242,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.4157,99.741,980.17,10.62,nan,25,2023/09/13,15:47:51,7.2094867,61.6758491,364.579,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.4318,99.757,979.97,10.63,nan,25,2023/09/13,15:47:52,7.2093512,61.6758337,363.719,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.4632,99.789,979.81,10.58,nan,25,2023/09/13,15:47:53,7.2092886,61.6758254,368.011,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.4855,99.811,979.64,10.55,nan,25,2023/09/13,15:47:54,7.2093638,61.6758494,371.593,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.5146,99.84,979.66,10.57,nan,25,2023/09/13,15:47:55,7.2093753,61.6758711,375.764,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.5412,99.867,979.5,10.58,nan,25,2023/09/13,15:47:56,7.2093659,61.6758675,381.169,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.5570,99.883,979.33,10.62,nan,25,2023/09/13,15:47:57,7.2093023,61.6758576,381.374,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.5897,99.915,979.17,10.64,nan,25,2023/09/13,15:47:58,7.2091996,61.6758277,381.007,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.6206,99.946,979.02,10.65,nan,25,2023/09/13,15:47:59,7.2091008,61.675816,381.231,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.6407,99.966,978.85,10.63,nan,25,2023/09/13,15:48:00,7.2091184,61.6758328,384.203,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.6660,99.992,978.76,10.59,nan,25,2023/09/13,15:48:01,7.2091772,61.6758262,391.889,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.6864,100.012,978.65,10.5,nan,25,2023/09/13,15:48:02,7.2092285,61.6758569,393.348,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.7207,100.046,978.47,10.47,nan,25,2023/09/13,15:48:03,7.2092935,61.6758616,396.548,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.7474,100.073,978.35,10.46,nan,25,2023/09/13,15:48:04,7.2093031,61.6758633,400.867,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.7632,100.089,978.23,10.49,nan,25,2023/09/13,15:48:05,7.2093129,61.6758748,402.811,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.7945,100.12,978.15,10.46,nan,25,2023/09/13,15:48:06,7.2093871,61.6758885,405.706,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.8271,100.153,977.96,10.47,nan,25,2023/09/13,15:48:07,7.2094341,61.6758944,406.701,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.8417,100.167,977.93,10.42,nan,25,2023/09/13,15:48:08,7.2094886,61.6759124,407.4,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.8731,100.199,977.79,10.43,nan,25,2023/09/13,15:48:09,7.2095243,61.6759224,410.564,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.9061,100.232,977.72,10.41,nan,25,2023/09/13,15:48:10,7.2094758,61.6759077,411.781,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.9213,100.247,977.55,10.42,nan,25,2023/09/13,15:48:11,7.2094521,61.6759184,412.603,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.9530,100.279,977.38,10.39,nan,25,2023/09/13,15:48:12,7.2094271,61.6759291,417.036,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.9840,100.31,977.16,10.37,nan,25,2023/09/13,15:48:13,7.2095277,61.6760123,425.867,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:04.9993,100.325,977.06,10.34,nan,25,2023/09/13,15:48:14,7.2096473,61.6760271,435.388,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.0308,100.356,976.93,10.35,nan,25,2023/09/13,15:48:15,7.2095788,61.6760009,434.314,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.0622,100.388,976.81,10.32,nan,25,2023/09/13,15:48:16,7.2095502,61.6759904,433.643,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.0778,100.403,976.64,10.29,nan,25,2023/09/13,15:48:17,7.2095306,61.6759532,434.943,5,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.1112,100.437,976.47,10.28,nan,25,2023/09/13,15:48:18,7.2095026,61.6759591,435.642,5,16,,,,,
2023/09/13 20:39:05.1401,100.466,976.4,10.26,nan,25,2023/09/13,15:48:19,7.2106361,61.6762974,432.81,6,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.1562,100.482,976.29,10.26,nan,25,2023/09/13,15:48:20,7.2107875,61.6763397,436.761,6,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.1877,100.513,976.12,10.26,nan,25,2023/09/13,15:48:21,7.2108781,61.6763845,444.481,6,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.2981,100.624,975.57,10.19,nan,25,2023/09/13,15:48:25,7.2111063,61.6764611,467.996,6,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.3219,100.647,975.48,10.16,nan,25,2023/09/13,15:48:26,7.2112104,61.6764979,477.444,6,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.3450,100.671,975.37,10.12,nan,25,2023/09/13,15:48:27,7.211253,61.6765285,481.945,6,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.3608,100.686,975.22,10.19,nan,25,2023/09/13,15:48:28,7.2112371,61.6765428,486.684,6,16,,,ASCENT,ASCENT,
2023/09/13 20:39:05.3921,100.718,975.11,10.22,nan,25,2023/09/13,15:48:29,7.2112583,61.6765693,494.682,6,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.3263,101.652,967.11,10.3,nan,25,2023/09/13,15:49:05,7.2108236,61.6762433,497.177,7,16,,,ASCENT,ASCENT,START
2023/09/13 20:39:06.3578,101.683,966.81,10.3,nan,25,2023/09/13,15:49:06,7.2108389,61.6762293,497.741,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.3823,101.708,966.54,10.19,nan,25,2023/09/13,15:49:07,7.2108555,61.6762223,497.782,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.4056,101.731,966.3,10.06,nan,25,2023/09/13,15:49:08,7.2108748,61.6762061,497.899,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.4222,101.748,966.11,10.01,nan,25,2023/09/13,15:49:09,7.210893,61.6761934,497.961,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.4625,101.788,965.87,9.99,nan,25,2023/09/13,15:49:10,7.2109124,61.6761803,498.459,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.4890,101.815,965.62,9.89,nan,25,2023/09/13,15:49:11,7.2109289,61.6761726,498.808,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.5120,101.838,965.45,9.78,nan,25,2023/09/13,15:49:12,7.2109398,61.6761682,499.143,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.5326,101.858,965.29,9.82,nan,25,2023/09/13,15:49:13,7.2109611,61.676158,499.704,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.5641,101.89,965.02,9.95,nan,25,2023/09/13,15:49:14,7.210976,61.6761508,500.669,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.5813,101.907,964.86,9.95,nan,25,2023/09/13,15:49:15,7.2109957,61.6761486,501.261,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.6121,101.938,964.61,9.87,nan,25,2023/09/13,15:49:16,7.2110132,61.6761517,501.31,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.6448,101.97,964.44,9.99,nan,25,2023/09/13,15:49:17,7.2110117,61.6761416,502.884,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.6659,101.991,964.19,10.1,nan,25,2023/09/13,15:49:18,7.2110117,61.6761375,503.979,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.6912,102.017,963.97,10.14,nan,25,2023/09/13,15:49:19,7.2110113,61.6761375,503.979,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.6975,102.023,963.97,10.14,nan,25,2023/09/13,15:49:19,7.2110113,61.6761311,506.05,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.7231,102.049,963.67,10.18,nan,25,2023/09/13,15:49:20,7.2110109,61.6761309,508.138,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.7388,102.064,963.36,10.26,nan,25,2023/09/13,15:49:21,7.2110129,61.6761305,509.249,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.7747,102.1,963.1,10.29,nan,25,2023/09/13,15:49:22,7.2110151,61.6761308,510.156,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.7917,102.117,962.93,10.32,nan,25,2023/09/13,15:49:23,7.2110149,61.6761308,510.156,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.8014,102.127,962.93,10.32,nan,25,2023/09/13,15:49:23,7.2110149,61.6761315,511.219,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.8256,102.151,962.76,10.27,nan,25,2023/09/13,15:49:24,7.2110136,61.6761226,512.524,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.8489,102.174,962.51,10.16,nan,25,2023/09/13,15:49:25,7.211013,61.6761182,513.512,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.8647,102.19,962.29,10.17,nan,25,2023/09/13,15:49:26,7.2110243,61.6761157,515.029,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.8960,102.222,962.13,10.2,nan,25,2023/09/13,15:49:27,7.2110333,61.6761173,515.633,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.9290,102.255,961.81,10.21,nan,25,2023/09/13,15:49:28,7.2110383,61.6761138,517.166,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.9434,102.269,961.68,10.22,nan,25,2023/09/13,15:49:29,7.2110417,61.6761067,519.246,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:06.9766,102.302,961.44,10.24,nan,25,2023/09/13,15:49:30,7.2110563,61.6760976,521.832,7,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.0069,102.332,961.24,10.3,nan,25,2023/09/13,15:49:31,7.2111372,61.6760963,523.283,8,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.0224,102.348,960.98,10.21,nan,25,2023/09/13,15:49:32,7.2111748,61.6760985,524.952,8,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.0539,102.379,960.73,10.11,nan,25,2023/09/13,15:49:33,7.2112102,61.6760998,525.95,8,16,,,ASCENT,ASCENT,
