time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,wspd_x_u,wspd_y_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,precip_u_rate,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,batt_v,fan_dc_u,t_log,t_rad,msg_lat,msg_lon
2023-09-19 21:00:00,927.0,5.338,0.093,0.093,0.0056,2.074,347.2992,-0.456,2.0233,-0.9228,0.0,0.6904,0.0,,330.2025,320.6834,0.8839,0.0,,,,7.2038,,,,,,,,,,,,,,9.7371,-10.3456,,,,,,,,,,,4.806,,
2023-09-19 22:00:00,927.0,4.999,0.093,0.093,0.0055,1.746,346.1014,-0.4194,1.6949,-0.9594,0.0,1.0554,0.0,,326.0335,320.325,0.8572,0.0,,,,6.255,,,,,,,,,,,,,,9.7425,-10.3491,,,,,,,,,,,4.354,,
2023-09-19 23:00:00,928.0,5.278,0.087,0.087,0.0052,1.884,338.6007,-0.6874,1.7541,-1.3285,0.0,1.6242,0.0,,313.1431,320.1369,0.7043,0.0,,,,7.2692,3.4903,4.1624,,,,2.378,10.76,10.52,4.666,14.61,5.426,4.511,0.364,9.7458,-10.3539,,,,,,,,,,,4.153,,
2023-09-20 00:00:00,928.0,4.686,0.093,0.093,0.0053,2.127,337.3002,-0.8208,1.9622,-1.3652,0.0,0.4874,0.0,,313.0949,319.4567,0.7355,0.0,-24.4458,9.9735,2.3741,1.8194,,,,,,,,,,,,,,9.7469,-10.36,,61.685827,7.19803,560.8,230002.0,,2.17,12.47,120.2,,4.171,61.67799,7.20002
2023-09-20 01:00:00,,4.643,0.081,0.081,,1.601,327.5011,-0.8602,1.3503,-1.1806,0.0,0.8934,0.0,,311.1418,319.3226,0.7169,0.0,,,,7.1097,,,,,,,,,,,,,,9.7459,-10.3675,,,,,,,,,,,3.966,,
2023-09-20 02:00:00,929.0,4.611,0.081,0.081,0.0046,2.452,328.1995,-1.2921,2.0839,-1.0334,0.0,0.7307,0.0,,331.012,320.0246,0.9308,0.0,,,,7.1849,,,,,,,,,,,,,,9.7426,-10.3763,,,,,,,,,,,3.995,,
2023-09-20 03:00:00,929.0,4.411,0.104,0.104,0.0058,2.392,333.2004,-1.0785,2.1351,-1.07,0.0,1.2988,0.0,,327.4352,319.6265,0.903,0.0,,,,7.2579,,,,,,,,,,,,,,9.7381,-10.3822,,,,,,,,,,,3.707,,
2023-09-20 04:00:00,,4.265,0.075,0.075,,2.169,350.9012,-0.343,2.1417,-1.4391,0.0,0.7307,0.0,,325.0664,319.5533,0.8854,0.0,,,,7.256,,,,,,,,,,,,,,9.7343,-10.3838,,,,,,,,,,,3.79,,
2023-09-20 05:00:00,930.0,4.408,0.087,0.087,0.0049,2.356,341.299,-0.7554,2.2316,-0.8488,0.0,1.2181,0.0,,326.4653,319.7254,0.8928,0.0,,,,7.2579,3.4784,4.1318,,,,2.223,10.79,10.44,4.734,14.69,5.455,4.54,0.335,9.7314,-10.3812,,,,,,,,,,,3.722,,
2023-09-20 06:00:00,930.0,4.822,0.081,0.081,0.0047,2.061,338.6988,-0.7487,1.9202,8.5602,14.8432,2.7199,3.3081,,326.0596,319.9843,0.8668,0.0,-21.473,9.0318,2.3787,1.8239,,,,,,,,,,,,,,9.7293,-10.3744,,61.685852,7.198154,552.0,50001.0,,2.16,12.46,121.7,,4.103,61.68193,7.12502
2023-09-20 07:00:00,,4.546,0.104,0.104,,2.121,334.799,-0.9031,1.9191,32.1466,29.6864,6.6163,6.6163,,329.2405,320.0109,0.9152,0.0,,,,7.1935,,,,,,,,,,,,,,9.7281,-10.3633,,,,,,,,,,,4.221,,
2023-09-20 08:00:00,,5.117,0.093,0.093,,2.371,330.8003,-1.1567,2.0697,71.9895,68.3585,15.1836,15.1836,,327.5046,320.3849,0.8667,0.0,,,,7.2671,,,,,,,,,,,,,,9.7277,-10.348,,,,,,,,,,,4.796,,
2023-09-20 09:00:00,,5.095,0.081,0.081,,2.274,334.9011,-0.9646,2.0593,80.0393,77.7633,17.2138,17.2138,,330.716,320.361,0.9022,0.0,,,,7.1061,,,,,,,,,,,,,,9.7295,-10.3313,,,,,,,,,,,5.133,,
2023-09-20 10:00:00,,5.391,0.093,0.093,,2.165,331.6001,-1.0297,1.9044,145.3534,142.0585,31.3391,31.3391,0.2206,336.2679,320.8907,0.946,0.0,,,,7.4221,,,,,,,,,,,,,,9.7328,-10.3174,,,,,,,,,,,5.538,,
2023-09-20 11:00:00,,5.38,0.093,0.093,,1.979,340.1989,-0.6704,1.862,118.3901,116.1401,26.8323,26.8323,0.231,335.8977,320.8401,0.9427,0.0,,,,7.2706,3.6593,4.3128,,,,3.114,10.98,10.48,4.812,14.77,5.484,4.588,0.422,9.7376,-10.3063,,,,,,,,,,,5.043,,
2023-09-20 12:00:00,,5.099,0.093,0.093,,2.232,337.9007,-0.8397,2.068,102.4869,101.2514,23.6285,23.6285,0.2334,335.521,320.6979,0.9534,0.0,,,2.3688,1.8198,,,,,,,,,,,,,,9.7438,-10.298,,61.685858,7.198092,561.3,110001.0,,1.46,12.52,121.3,,4.655,61.67799,7.20002
2023-09-20 13:00:00,,4.967,0.093,0.093,,2.117,335.699,-0.8712,1.9294,81.3482,80.7153,18.5961,18.5961,0.2304,335.366,320.5685,0.9587,0.0,,,,7.2652,,,,,,,,,,,,,,9.7515,-10.2925,,,,,,,,,,,4.498,,
2023-09-20 14:00:00,,4.546,0.093,0.093,,1.843,349.5998,-0.3327,1.8127,43.5079,43.4283,10.0648,10.0648,0.2318,335.6384,320.0354,0.9835,0.0,,,,7.2597,,,,,,,,,,,,,,9.7606,-10.2899,,,,,,,,,,,4.401,,
2023-09-20 15:00:00,,5.05,0.041,0.041,,1.82,331.3001,-0.874,1.5964,22.0681,22.0583,5.5212,5.5212,0.2503,336.4838,320.4532,0.9663,0.0,,,,7.1906,,,,,,,,,,,,,,9.7689,-10.2892,,,,,,,,,,,4.397,,
2023-09-20 16:00:00,929.0,4.771,0.145,0.145,0.0084,2.05,350.7987,-0.3278,2.0236,25.7592,23.048,5.7667,5.7667,,337.3006,320.3799,0.9896,0.0,,,,7.2722,,,,,,,,,,,,,,9.775,-10.2875,,,,,,,,,,,4.415,,
2023-09-20 17:00:00,929.0,4.956,2.901,2.901,0.1694,2.067,334.6003,-0.8866,1.8672,13.4359,13.149,3.2887,3.2887,,338.2237,320.9628,0.9898,0.0,,,,7.2746,3.5158,4.1786,,,,2.185,10.84,10.23,4.909,14.78,5.552,4.618,0.383,9.7788,-10.2849,,,,,,,,,,,4.48,,
2023-09-20 18:00:00,,4.885,11.37,11.37,,2.389,357.0991,-0.1209,2.3859,0.8122,0.8122,0.1627,0.2031,,339.0899,320.5885,1.0,0.0,,,2.381,1.8332,,,,,,,,,,,,,,9.7804,-10.2813,,61.685799,7.198048,551.3,170001.0,,1.57,12.46,120.5,,4.458,61.72638,7.20951
2023-09-20 19:00:00,,5.363,78.26,78.26,,2.156,331.6008,-1.0254,1.8965,1.1073,2.9239,0.7307,0.7307,,341.0252,321.0864,0.9985,0.0,,,,7.2704,,,,,,,,,,,,,,9.7797,-10.2768,,,,,,,,,,,4.645,,
2023-09-20 20:00:00,930.0,5.391,108.7,108.7,6.5365,1.873,4.833,0.1578,1.8663,0.7382,0.0,0.2433,0.0,,342.0729,321.4164,1.0,0.0,,,,3.346,,,,,,,,,,,,,,9.7768,-10.2714,,,,,,,,,,,4.971,,
2023-09-20 21:00:00,929.0,5.712,105.0,105.0,6.4639,2.105,331.1995,-1.0141,1.8446,1.0334,0.0,0.4464,0.0,,343.6609,321.1837,1.0,0.0,,,,6.5833,,,,,,,,,,,,,,9.7751,-10.2652,,,,,,,,,,,5.075,,
2023-09-20 22:00:00,929.0,5.672,66.33,66.33,4.072,1.929,333.9012,-0.8486,1.7323,0.9594,0.0,-0.1627,0.0,,344.1316,321.4323,1.0,0.0,,,,6.6675,,,,,,,,,,,,,,9.7769,-10.2591,,,,,,,,,,,5.29,,
2023-09-20 23:00:00,,6.493,59.94,59.94,,2.406,349.0992,-0.455,2.3626,0.8488,0.0,0.1627,0.0,,348.7543,322.9891,1.0,0.0,,,,7.2851,3.6347,4.2974,,,,3.549,10.82,10.17,4.987,14.83,5.64,4.636,0.392,9.7822,-10.2531,,,,,,,,,,,5.912,,
2023-09-21 00:00:00,,6.488,87.5,87.5,,1.829,337.1992,-0.7088,1.6861,0.9967,0.0,-0.4464,0.0,,349.8416,323.1377,1.0,0.0,,,,1.8324,,,,,,,,,,,,,,9.791,-10.2473,,61.685844,7.198117,553.8,230002.0,,3.19,12.45,119.4,,6.094,61.70286,7.04999
2023-09-21 01:00:00,,7.165,94.3,94.3,,1.912,308.8007,-1.4901,1.1981,0.7009,0.0,-0.3657,0.0,,351.0453,323.7792,1.0,0.0,,,,,,,,,,,,,,,,,,9.8033,-10.2416,,,,,,,,,,,6.618,,
2023-09-21 02:00:00,,7.187,77.53,77.53,,3.045,351.0008,-0.4763,3.0075,1.4025,0.0,0.4464,0.0,,350.8186,325.2275,1.0,0.0,,,,,,,,,,,,,,,,,,9.8191,-10.2361,,,,,,,,,,,6.518,,
2023-09-21 03:00:00,,8.26,119.3,119.3,,2.918,331.2997,-1.4013,2.5595,0.7382,0.0,0.7307,0.0,,352.6787,324.952,0.9684,0.0,,,,7.3081,,,,,,,,,,,,,,9.8413,-10.2333,,,,,,,,,,,7.29,,
2023-09-21 04:00:00,,8.12,82.5,82.5,,2.636,333.8004,-1.1638,2.3652,0.2212,0.0,0.5277,0.0,,352.3194,324.5555,0.9722,0.0,,,,7.3063,,,,,,,,,,,,,,9.8663,-10.233,,,,,,,,,,,7.175,,
2023-09-21 05:00:00,,7.853,100.3,100.3,,2.956,340.8007,-0.9721,2.7916,0.6643,0.0,1.0958,0.0,,353.2144,324.7373,0.9966,0.0,,,,7.2362,3.7032,4.366,,,,4.528,10.83,10.17,5.033,14.87,5.686,4.644,0.41,9.8943,-10.2354,,,,,,,,,,,7.081,,
2023-09-21 06:00:00,,8.28,119.0,119.0,,2.045,334.099,-0.8933,1.8396,4.2801,5.2189,1.2988,1.2988,,353.7229,324.6232,0.9786,0.0,,,2.6635,1.8514,,,,,,,,,,,,,,9.9251,-10.2404,,61.685869,7.198171,548.0,50002.0,,5.38,12.44,122.5,,7.415,61.73033,7.13441
2023-09-21 07:00:00,928.0,8.17,68.4,68.4,4.9938,3.118,354.1998,-0.3151,3.102,9.8495,14.3604,3.5724,3.5724,,353.7279,324.7611,0.9848,0.0,,,,7.3069,,,,,,,,,,,,,,9.9588,-10.2479,,,,,,,,,,,7.3,,
2023-09-21 08:00:00,928.0,7.882,46.58,46.58,3.3345,2.859,16.5207,0.813,2.741,20.7788,28.894,7.185,7.185,,349.5402,324.5454,0.9551,0.0,,,,7.3032,,,,,,,,,,,,,,9.9954,-10.2581,,,,,,,,,,,6.704,,
2023-09-21 09:00:00,,8.03,50.07,50.07,,2.661,350.8991,-0.4209,2.6275,28.161,34.1475,8.4881,8.4881,,347.8234,324.2908,0.9283,0.0,,,,7.3812,,,,,,,,,,,,,,10.0356,-10.2668,,,,,,,,,,,6.712,,
2023-09-21 10:00:00,929.0,7.073,27.98,27.98,1.8927,3.224,342.3001,-0.9802,3.0714,48.7107,47.7207,11.8575,11.8575,0.2485,345.2931,323.1553,0.9532,0.0,,,,7.2167,,,,,,,,,,,,,,10.0765,-10.2715,,,,,,,,,,,6.177,,
2023-09-21 11:00:00,930.0,7.509,39.24,39.24,2.7322,3.411,342.2992,-1.0371,3.2495,48.0105,46.9526,12.0158,12.0158,0.2559,345.7987,323.5087,0.9349,0.0,,,,7.2887,3.6283,4.2817,,,,2.901,10.92,10.19,5.104,14.89,5.728,4.637,0.432,10.1181,-10.2721,,,,,,,,,,,6.353,,
2023-09-21 12:00:00,930.0,7.098,33.85,33.85,2.2912,2.938,351.5999,-0.4292,2.9065,79.0576,78.4684,16.7243,16.7243,0.2131,347.1377,323.32,0.9718,0.0,-18.7359,26.2691,2.3814,1.8648,,,,,,,,,,,,,,10.1604,-10.2687,,61.68587,7.198155,559.0,110001.0,,2.45,12.45,122.3,,6.68,61.67799,7.20002
2023-09-21 13:00:00,931.0,7.267,19.56,19.56,1.338,2.173,335.0011,-0.9183,1.9694,65.2487,64.9848,12.3038,12.3038,0.1893,348.6138,323.4102,0.9786,0.0,,,,7.2192,,,,,,,,,,,,,,10.2034,-10.2614,,,,,,,,,,,7.085,,
2023-09-21 14:00:00,931.0,7.507,0.11,0.11,0.0076,3.245,325.1003,-1.8566,2.6614,60.4058,60.4058,12.095,12.095,0.2002,352.0353,323.5639,1.0,0.0,,,,7.2318,,,,,,,,,,,,,,10.2471,-10.2499,,,,,,,,,,,7.164,,
2023-09-21 15:00:00,932.0,8.03,0.093,0.093,0.0067,3.137,333.3002,-1.4095,2.8025,108.5733,108.5634,20.3816,20.3816,0.1877,347.1354,324.2316,0.9208,0.0,,,,7.3147,,,,,,,,,,,,,,10.2884,-10.2381,,,,,,,,,,,7.602,,
2023-09-21 16:00:00,932.0,8.27,0.11,0.11,0.0081,3.619,339.2003,-1.2851,3.3831,36.5707,43.6832,8.2433,8.2433,,351.2145,324.8795,0.9519,0.0,,,,7.2416,,,,,,,,,,,,,,10.3265,-10.23,,,,,,,,,,,7.548,,
2023-09-21 17:00:00,,7.813,0.098,0.098,,2.995,335.9998,-1.2182,2.7361,27.3822,32.7565,6.2131,6.2131,,344.2477,323.92,0.9014,0.0,,,,7.2357,3.6785,4.3133,,,,4.643,10.89,10.22,5.412,14.95,5.754,4.672,0.458,10.3615,-10.2255,,,,,,,,,,,7.171,,
2023-09-21 18:00:00,933.0,8.29,0.093,0.093,0.0068,2.932,336.5004,-1.1691,2.6888,5.019,6.8288,1.9078,1.3019,,325.3059,323.7406,0.6687,0.0,-36.3406,26.3266,2.3752,1.8677,,,,,,,,,,,,,,10.3934,-10.2246,,61.68587,7.198169,554.1,170001.0,,1.79,12.45,118.0,,7.408,61.674,7.275
2023-09-21 19:00:00,933.0,7.713,0.081,0.081,0.0057,3.378,349.1997,-0.633,3.3182,0.1846,6.1432,1.1771,1.1771,,312.6986,322.9375,0.5647,0.0,,,,7.2249,,,,,,,,,,,,,,10.4221,-10.2273,,,,,,,,,,,7.383,,
2023-09-21 20:00:00,,8.92,0.093,0.093,,2.378,324.9987,-1.364,1.9479,-0.1106,0.0,0.0,0.0,,318.9169,324.1545,0.5626,0.0,,,,7.4026,,,,,,,,,,,,,,10.4477,-10.2338,,,,,,,,,,,8.03,,
2023-09-21 21:00:00,,7.581,0.081,0.081,,2.654,341.3002,-0.8509,2.5139,-0.0366,0.0,0.0,0.0,,318.9129,322.8297,0.6395,0.0,,,,7.3089,,,,,,,,,,,,,,10.4725,-10.2441,,,,,,,,,,,7.092,,
2023-09-21 22:00:00,,7.668,0.104,0.104,,2.695,336.199,-1.0876,2.4658,0.5537,0.0,-0.1217,0.0,,330.9992,323.1183,0.7657,0.0,,,,7.31,,,,,,,,,,,,,,10.4996,-10.2547,,,,,,,,,,,7.223,,
2023-09-21 23:00:00,934.0,7.636,0.093,0.093,0.0065,2.261,341.5995,-0.7137,2.1454,0.074,0.0,0.1627,0.0,,314.6315,322.8367,0.59,0.0,,,,7.3,3.6036,4.2197,,,,3.927,10.87,10.23,5.61,15.0,5.785,4.684,0.489,10.5289,-10.2655,,,,,,,,,,,7.122,,
2023-09-22 00:00:00,933.0,7.347,0.081,0.081,0.0056,2.293,352.3007,-0.3072,2.2723,-0.3325,0.0,-0.568,0.0,,314.7993,322.6926,0.6082,0.0,-19.2801,12.3789,2.3743,1.8696,,,,,,,,,,,,,,10.5606,-10.2766,,61.685832,7.198091,553.9,230001.0,,3.33,12.43,123.5,,7.111,61.64663,7.19056
2023-09-22 01:00:00,934.0,6.902,0.093,0.093,0.0062,2.703,339.1988,-0.9599,2.5268,-0.5164,0.0,-0.6091,0.0,,317.955,322.2864,0.6672,0.0,,,,7.2145,,,,,,,,,,,,,,10.5945,-10.288,,,,,,,,,,,6.612,,
2023-09-22 02:00:00,933.0,7.722,0.093,0.093,0.0065,2.694,337.9995,-1.0092,2.4978,0.8122,0.0,0.1627,0.0,,327.5734,323.0844,0.7255,0.0,,,,7.3107,,,,,,,,,,,,,,10.6308,-10.2997,,,,,,,,,,,7.093,,
2023-09-22 03:00:00,933.0,8.07,0.093,0.093,0.0067,2.245,318.7003,-1.4817,1.6866,0.0,0.0,-0.8524,0.0,,328.0938,323.751,0.7116,0.0,,,,7.3152,,,,,,,,,,,,,,10.6701,-10.3099,,,,,,,,,,,7.588,,
2023-09-22 04:00:00,,7.97,0.098,0.098,,2.187,330.0,-1.0935,1.894,0.7009,0.0,-0.2433,0.0,,334.8888,323.6571,0.791,0.0,,,,7.3804,,,,,,,,,,,,,,10.7103,-10.3184,,,,,,,,,,,7.304,,
2023-09-22 05:00:00,,7.214,0.081,0.081,,2.216,311.0001,-1.6724,1.4538,0.3691,0.0,-0.6904,0.0,,338.2003,323.0816,0.8688,0.0,,,,7.2945,3.6036,4.229,,,,3.966,10.88,10.25,5.766,15.02,5.824,4.704,0.499,10.7513,-10.3252,,,,,,,,,,,6.711,,
2023-09-22 06:00:00,,7.094,0.093,0.093,,2.759,330.1008,-1.3753,2.3918,2.4359,8.03,1.6242,1.6242,,340.9165,323.2058,0.9048,0.0,,,2.3722,1.8708,,,,,,,,,,,,,,10.793,-10.3304,,61.685901,7.198126,559.7,50002.0,,4.88,12.44,119.8,,6.18,61.674,7.275
2023-09-22 07:00:00,,6.506,0.093,0.093,,2.433,335.2994,-1.0167,2.2104,24.6924,27.7658,5.6429,5.6429,,339.094,322.1798,0.917,0.0,,,,7.3611,,,,,,,,,,,,,,10.8356,-10.3338,,,,,,,,,,,5.86,,
2023-09-22 08:00:00,934.0,6.57,0.093,0.093,0.006,2.554,359.6007,-0.0178,2.5539,35.2814,32.7886,6.6955,6.6955,,339.0437,322.1821,0.913,0.0,,,,7.2102,,,,,,,,,,,,,,10.879,-10.3355,,,,,,,,,,,6.249,,
2023-09-22 09:00:00,934.0,6.852,0.104,0.104,0.0069,2.519,344.6011,-0.6689,2.4286,111.2565,93.796,19.2441,19.2441,,326.1069,321.9713,0.758,0.0,,,,7.2994,,,,,,,,,,,,,,10.9203,-10.3404,,,,,,,,,,,6.464,,
2023-09-22 10:00:00,,6.862,0.093,0.093,,3.195,352.1007,-0.4391,3.1647,147.7749,125.0676,25.7811,25.7811,0.2061,312.8026,322.1081,0.6138,0.0,,,,7.2235,,,,,,,,,,,,,,10.9587,-10.3502,,,,,,,,,,,7.119,,
2023-09-22 11:00:00,,7.235,0.093,0.093,,3.109,350.5998,-0.5078,3.0673,230.5628,192.064,41.0439,41.0439,0.2137,299.2719,322.3358,0.4465,0.0,,,,7.2948,3.9225,4.5386,,,,6.138,11.18,10.37,5.942,15.04,5.854,4.694,0.557,10.9943,-10.365,,,,,,,,,,,7.862,,
2023-09-22 12:00:00,,7.441,0.093,0.093,,2.683,336.0995,-1.087,2.4529,249.411,229.4093,44.1253,44.1253,0.1923,322.1082,322.8507,0.682,0.0,,,2.3717,1.8791,,,,,,,,,,,,,,11.027,-10.3847,,61.685853,7.198141,552.9,110002.0,,2.57,12.5,121.5,,8.18,61.68193,7.12502
2023-09-22 13:00:00,,8.82,0.093,0.093,,3.58,322.4995,-2.1794,2.8402,257.6571,231.4383,49.2297,49.2297,0.2127,304.1733,324.0327,0.4074,0.0,,,,7.1535,,,,,,,,,,,,,,11.0568,-10.4094,,,,,,,,,,,9.54,,
2023-09-22 14:00:00,,8.36,0.069,0.069,,3.672,352.3,-0.492,3.6389,306.8063,290.8377,60.9071,60.9071,0.2094,306.2471,323.3032,0.4571,0.0,,,,7.1665,,,,,,,,,,,,,,11.0837,-10.4389,,,,,,,,,,,9.69,,
2023-09-22 15:00:00,,8.78,0.098,0.098,,3.862,326.3996,-2.1372,3.2167,118.6518,119.3046,23.3333,23.3333,0.1956,316.4054,323.201,0.5434,0.0,,,,7.3148,,,,,,,,,,,,,,11.1046,-10.4778,,,,,,,,,,,8.73,,
2023-09-22 16:00:00,,8.64,0.093,0.093,,3.382,345.3002,-0.8582,3.2713,48.5864,50.7181,9.9064,9.9064,,287.52,323.2824,0.2364,0.0,,,,7.313,,,,,,,,,,,,,,11.1222,-10.521,,,,,,,,,,,8.44,,
2023-09-22 17:00:00,,8.24,0.093,0.093,,3.024,349.2006,-0.5666,2.9704,15.5366,13.5265,2.6386,2.6386,,335.865,323.4995,0.7865,0.0,,,,7.1555,3.5405,4.1566,,,,4.3,10.94,10.28,6.112,15.09,5.868,4.767,0.523,11.1365,-10.5685,,,,,,,,,,,8.1,,
2023-09-22 18:00:00,935.0,9.25,0.069,0.069,0.0054,3.382,322.1993,-2.0729,2.6723,1.3652,1.6245,-0.8121,0.3165,,342.4009,324.7166,0.8005,0.0,-49.517,40.0875,2.3844,1.9014,,,,,,,,,,,,,,11.1477,-10.6204,,61.685837,7.198125,552.8,170001.0,,1.83,12.52,123.9,,8.9,61.69502,7.20002
2023-09-22 19:00:00,935.0,8.49,0.081,0.081,0.006,3.508,343.9003,-0.9728,3.3704,-2.1767,0.0,1.8265,0.0,,335.8967,324.2993,0.7727,0.0,,,,7.3207,,,,,,,,,,,,,,11.1556,-10.6767,,,,,,,,,,,7.138,,
2023-09-22 20:00:00,,7.518,0.093,0.093,,2.079,337.4995,-0.7956,1.9207,-0.5903,0.0,0.6091,0.0,,338.2809,322.8054,0.853,0.0,,,,7.2224,,,,,,,,,,,,,,11.1603,-10.7373,,,,,,,,,,,6.668,,
2023-09-22 21:00:00,936.0,6.781,0.081,0.081,0.0053,3.186,337.9999,-1.1935,2.954,-2.1774,0.0,0.568,0.0,,342.6343,322.4319,0.9403,0.0,,,,7.2224,,,,,,,,,,,,,,11.1627,-10.792,,,,,,,,,,,6.101,,
2023-09-22 22:00:00,936.0,6.529,0.069,0.069,0.0045,2.783,346.4002,-0.6544,2.705,-2.1034,0.0,0.406,0.0,,316.4527,321.6529,0.6717,0.0,,,,7.2097,,,,,,,,,,,,,,11.1661,-10.8363,,,,,,,,,,,5.916,,
2023-09-22 23:00:00,,5.946,0.098,0.098,,2.775,353.8997,-0.2949,2.7593,-0.3325,0.0,0.406,0.0,,323.4761,321.1271,0.7791,0.0,,,,7.278,3.4217,4.0191,,,,2.514,10.9,10.29,6.139,15.1,5.894,4.773,0.577,11.1704,-10.8703,,,,,,,,,,,5.898,,
2023-09-23 00:00:00,,6.607,0.081,0.081,,2.168,323.9996,-1.2743,1.7539,0.0,0.0,0.3247,0.0,,316.1237,321.5794,0.6638,0.0,,,2.3793,1.9036,,,,,,,,,,,,,,11.1756,-10.8941,,61.685873,7.198084,568.4,230001.0,,3.75,12.43,120.9,,5.959,61.69502,7.20002
2023-09-23 01:00:00,,6.643,0.104,0.104,,2.475,327.2994,-1.3371,2.0827,-0.1106,0.0,-0.0814,0.0,,318.8076,321.7783,0.6908,0.0,,,,6.9072,,,,,,,,,,,,,,11.1819,-10.9075,,,,,,,,,,,6.124,,
2023-09-23 02:00:00,,6.47,0.093,0.093,,1.963,343.7992,-0.5477,1.8851,0.3325,0.0,-0.8934,0.0,,336.8063,321.9128,0.8942,0.0,,,,7.0571,,,,,,,,,,,,,,11.1891,-10.9106,,,,,,,,,,,6.382,,
2023-09-23 03:00:00,,5.847,0.104,0.104,,2.029,343.799,-0.5661,1.9484,-1.144,0.0,0.1627,0.0,,337.1874,321.3313,0.9317,0.0,,,,7.2767,,,,,,,,,,,,,,11.1968,-10.9109,,,,,,,,,,,5.304,,
2023-09-23 04:00:00,,6.347,0.098,0.098,,2.342,333.1002,-1.0596,2.0886,-1.4391,0.0,0.6494,0.0,,341.1897,321.9581,0.9481,0.0,,,,7.2832,,,,,,,,,,,,,,11.204,-10.9187,,,,,,,,,,,5.679,,
2023-09-23 05:00:00,937.0,5.836,0.075,0.075,0.0046,2.708,353.9993,-0.2831,2.6932,-2.0668,0.0,-0.2844,0.0,,339.9453,321.8331,0.9619,0.0,,,,7.2861,3.4409,4.029,,,,2.281,10.94,10.34,6.335,15.1,5.914,4.773,0.577,11.2108,-10.9339,,,,,,,,,,,5.61,,
2023-09-23 06:00:00,937.0,6.09,0.104,0.104,0.0065,2.209,343.6997,-0.62,2.1202,6.2762,12.2956,2.2736,2.3546,,338.5625,321.5289,0.9336,0.0,-20.8005,11.1275,2.3831,1.9099,,,,,,,,,,,,,,11.2172,-10.9567,,61.685752,7.19808,565.9,50001.0,,4.41,12.43,120.5,,5.499,61.68193,7.12502
2023-09-23 07:00:00,,6.001,0.093,0.093,,2.869,343.0001,-0.8388,2.7436,20.8901,24.5912,4.7091,4.7091,,339.9431,321.3734,0.9531,0.0,,,,7.2787,,,,,,,,,,,,,,11.2232,-10.9869,,,,,,,,,,,5.56,,
2023-09-23 08:00:00,938.0,6.186,0.093,0.093,0.0059,2.501,337.1001,-0.9732,2.3039,36.6099,38.2103,7.3074,7.3074,,341.9189,321.7708,0.9645,0.0,,,,7.2811,,,,,,,,,,,,,,11.2287,-11.0247,,,,,,,,,,,5.786,,
2023-09-23 09:00:00,938.0,6.571,0.093,0.093,0.006,2.58,327.2006,-1.3976,2.1687,60.5366,61.4444,11.7351,11.7351,,343.0917,322.497,0.9565,0.0,,,,7.2861,,,,,,,,,,,,,,11.2356,-11.0679,,,,,,,,,,,6.013,,
2023-09-23 10:00:00,939.0,6.552,0.093,0.093,0.006,2.667,337.2,-1.0335,2.4586,73.5602,72.3597,13.8013,13.8013,0.1907,343.9604,322.3964,0.9669,0.0,,,,7.2955,,,,,,,,,,,,,,11.2443,-11.1091,,,,,,,,,,,6.148,,
2023-09-23 11:00:00,939.0,6.228,0.081,0.081,0.0051,3.014,339.0003,-1.0801,2.8138,86.3874,85.6856,16.4795,16.4795,0.1923,343.4639,322.1753,0.9789,0.0,,,,7.2816,3.5716,4.141,,,,2.969,11.06,10.4,6.432,15.13,5.933,4.812,0.616,11.2549,-11.1484,,,,,,,,,,,5.754,,
2023-09-23 12:00:00,940.0,6.642,0.081,0.081,0.0053,3.171,348.4998,-0.6322,3.1073,126.7016,124.0377,24.0749,24.0749,0.1941,340.7768,322.553,0.9278,0.0,-55.2968,32.3468,2.3814,1.9139,,,,,,,,,,,,,,11.2673,-11.1857,,61.685864,7.198157,558.4,110002.0,,2.65,12.44,123.3,,6.149,61.78988,7.52949
2023-09-23 13:00:00,940.0,6.517,0.093,0.093,0.006,3.216,333.7999,-1.4199,2.8856,101.3089,100.3213,20.54,20.54,0.2047,342.5415,322.3021,0.9535,0.0,,,,7.2854,,,,,,,,,,,,,,11.2816,-11.221,,,,,,,,,,,6.044,,
2023-09-23 14:00:00,941.0,6.392,0.081,0.081,0.0052,2.464,349.2004,-0.4617,2.4204,106.4136,105.3258,21.5551,21.5551,0.2047,338.1942,321.7983,0.9134,0.0,,,,7.2934,,,,,,,,,,,,,,11.2977,-11.2543,,,,,,,,,,,5.71,,
2023-09-23 15:00:00,941.0,6.285,0.093,0.093,0.0059,2.992,338.7996,-1.082,2.7895,86.1257,86.0929,17.9842,17.9842,0.2089,332.1968,321.9078,0.8546,0.0,,,,7.1306,,,,,,,,,,,,,,11.3138,-11.2849,,,,,,,,,,,5.908,,
