Meﬂstellenbeschreibung:
Logger Seriennummer   :080022022176
Logging Methode: Augenblickswerte
Messintervall: 05 min Speicherintervall: 00:05:00 Messungen: 1
Datum	Zeit	  1.Temperatur    [∞C]	  2.rel.Feuchte    [%]	
16.09.23	04:35:00	   20,2979	   47,9197	
16.09.23	04:40:00	   20,3394	   47,8892	
16.09.23	04:45:00	   20,4396	   47,4786	
16.09.23	04:50:00	   20,5592	   47,2192	
16.09.23	04:55:00	   20,5397	   47,1093	
16.09.23	05:00:00	   20,4493	   47,3596	
16.09.23	05:05:00	   20,2784	   47,6587	
16.09.23	05:10:00	   20,2979	     47,79	
16.09.23	05:15:00	   20,3077	   47,6389	
16.09.23	05:20:00	   20,2393	     47,79	
16.09.23	05:25:00	   20,2393	   47,9594	
16.09.23	05:30:00	   20,2589	   47,8999	
16.09.23	05:35:00	    20,359	   47,8694	
16.09.23	05:40:00	   20,5495	   47,2985	
16.09.23	05:45:00	   20,5177	   47,2589	
16.09.23	05:50:00	   20,4689	   47,2589	
16.09.23	05:55:00	    20,398	     47,41	
16.09.23	06:00:00	   20,2686	   47,6297	
16.09.23	06:05:00	   20,2589	   47,7289	
16.09.23	06:10:00	   20,2393	   47,7289	
16.09.23	06:15:00	   20,1685	   48,0098	
16.09.23	06:20:00	   20,1197	   48,1487	
16.09.23	06:25:00	   20,1587	   48,0998	
16.09.23	06:30:00	   20,3297	   47,7091	
16.09.23	06:35:00	   20,3785	   47,5595	
16.09.23	06:40:00	   20,3687	   47,4893	
16.09.23	06:45:00	    20,359	   47,5687	
16.09.23	06:50:00	   20,2979	   47,4588	
16.09.23	06:55:00	   20,2393	   47,5992	
16.09.23	07:00:00	   20,2589	   47,6297	
16.09.23	07:05:00	   20,1978	   47,7091	
16.09.23	07:10:00	   20,1197	   47,9792	
16.09.23	07:15:00	   20,0488	   48,1685	
16.09.23	07:20:00	   19,9878	   48,2585	
16.09.23	07:25:00	   20,0098	   48,2189	
16.09.23	07:30:00	   20,1197	   48,0189	
16.09.23	07:35:00	   20,0488	    48,199	
16.09.23	07:40:00	   19,9878	   48,3089	
16.09.23	07:45:00	   19,9585	   48,4188	
16.09.23	07:50:00	   19,9487	   48,4295	
16.09.23	07:55:00	   20,0098	   48,2998	
16.09.23	08:00:00	   20,0293	   48,1395	
16.09.23	08:05:00	   20,0098	   48,1792	
16.09.23	08:10:00	   20,0586	   48,0495	
16.09.23	08:15:00	   20,0781	   48,1487	
16.09.23	08:20:00	   20,2589	   47,7793	
16.09.23	08:25:00	    20,398	    47,239	
16.09.23	08:30:00	   20,3785	   47,2299	
16.09.23	08:35:00	   20,3394	   47,2589	
16.09.23	08:40:00	   20,3077	   47,3886	
16.09.23	08:45:00	   20,3394	   47,4298	
16.09.23	08:50:00	   20,3785	   47,1886	
16.09.23	08:55:00	    20,359	   47,2085	
16.09.23	09:00:00	   20,2393	   47,5092	
16.09.23	09:05:00	   20,1197	   47,8495	
16.09.23	09:10:00	   20,0488	   47,9792	
16.09.23	09:15:00	   20,0488	   48,1685	
16.09.23	09:20:00	   20,1685	   47,5595	
16.09.23	09:25:00	   20,1587	   47,4786	
16.09.23	09:30:00	   20,0879	     47,41	
16.09.23	09:35:00	   20,0781	   47,3291	
16.09.23	09:40:00	   20,0586	   47,4191	
16.09.23	09:45:00	   20,1978	     47,12	
16.09.23	09:50:00	   20,2589	   46,8895	
16.09.23	09:55:00	   20,1978	   46,8391	
16.09.23	10:00:00	   19,9487	   47,2695	
16.09.23	10:05:00	   19,8095	   47,7396	
16.09.23	10:10:00	   19,8291	   47,3596	
16.09.23	10:15:00	   19,8999	   46,6087	
16.09.23	10:20:00	   19,9683	   46,1798	
16.09.23	10:25:00	   20,0781	   45,7494	
16.09.23	10:30:00	   20,1197	   45,1786	
16.09.23	10:35:00	   20,2295	        45	
16.09.23	10:40:00	   20,2589	   44,5986	
16.09.23	10:45:00	   20,2979	   44,4292	
16.09.23	10:50:00	   20,3785	     44,33	
16.09.23	10:55:00	   20,4298	     44,04	
16.09.23	11:00:00	   20,5079	   43,4096	
16.09.23	11:05:00	   20,5397	   43,7195	
16.09.23	11:10:00	   20,5788	   43,1487	
16.09.23	11:15:00	   20,6178	   43,1197	
16.09.23	11:20:00	   20,6178	   43,1487	
16.09.23	11:25:00	   20,6178	   43,2097	
16.09.23	11:30:00	   20,6178	   43,4692	
16.09.23	11:35:00	   20,7399	   43,0891	
16.09.23	11:40:00	   20,7497	   43,0296	
16.09.23	11:45:00	   20,7399	   43,2295	
16.09.23	11:50:00	   20,7497	   43,1197	
16.09.23	11:55:00	   20,8181	     43,08	
16.09.23	12:00:00	   20,8498	   43,2189	
16.09.23	12:05:00	   20,8987	   43,0189	
16.09.23	12:10:00	   20,9597	   42,7198	
16.09.23	12:15:00	   20,9182	     42,79	
16.09.23	12:20:00	   20,8987	   42,7991	
16.09.23	12:25:00	   20,8791	   43,3288	
16.09.23	12:30:00	   20,9182	   43,4585	
16.09.23	12:35:00	   20,9499	   43,3394	
16.09.23	12:40:00	   20,9499	   43,1685	
16.09.23	12:45:00	   20,8791	   42,5885	
16.09.23	12:50:00	    20,779	   42,8495	
16.09.23	12:55:00	   20,7692	   43,1792	
16.09.23	13:00:00	   20,8278	   43,2097	
16.09.23	13:05:00	   20,9792	   42,7396	
16.09.23	13:10:00	   20,9792	   42,5397	
16.09.23	13:15:00	   20,9792	   42,9197	
16.09.23	13:20:00	    20,928	   43,1288	
16.09.23	13:25:00	   20,9988	   43,2998	
16.09.23	13:30:00	   21,1282	   43,1899	
16.09.23	13:35:00	   21,2283	   42,8892	
16.09.23	13:40:00	   21,2479	   43,2891	
16.09.23	13:45:00	   21,2186	    43,199	
16.09.23	13:50:00	   21,2283	   43,4295	
16.09.23	13:55:00	   21,2186	   43,4799	
16.09.23	14:00:00	   21,3187	   43,6798	
16.09.23	14:05:00	     21,37	   43,1593	
16.09.23	14:10:00	   21,3797	   43,3486	
16.09.23	14:15:00	   21,3993	   43,5485	
16.09.23	14:20:00	     21,37	   43,6493	
16.09.23	14:25:00	   21,3797	   43,7988	
16.09.23	14:30:00	   21,4481	   43,6691	
16.09.23	14:35:00	   21,4383	   43,4997	
16.09.23	14:40:00	   21,4676	   43,7088	
16.09.23	14:45:00	   21,4676	    43,689	
16.09.23	14:50:00	   21,4994	     43,66	
16.09.23	14:55:00	   21,5385	   43,3791	
16.09.23	15:00:00	    21,619	   43,2494	
16.09.23	15:05:00	   21,5678	   42,9792	
16.09.23	15:10:00	   21,5482	   42,9396	
16.09.23	15:15:00	   21,4994	   43,1685	
16.09.23	15:20:00	   21,5482	   43,1593	
16.09.23	15:25:00	   21,6484	   42,7396	
16.09.23	15:30:00	   21,7094	   42,4298	
16.09.23	15:35:00	   21,6679	   42,4298	
16.09.23	15:40:00	   21,6093	   42,4893	
16.09.23	15:45:00	     21,58	   42,4496	
16.09.23	15:50:00	   21,5995	   42,3291	
16.09.23	15:55:00	   21,6093	    42,439	
16.09.23	16:00:00	    21,619	   42,0894	
16.09.23	16:05:00	   21,7387	   41,9597	
16.09.23	16:10:00	   21,8095	   41,7491	
16.09.23	16:15:00	   21,8193	    41,659	
16.09.23	16:20:00	   21,8193	   41,5095	
16.09.23	16:25:00	   21,8388	   41,1493	
16.09.23	16:30:00	   22,4689	   45,8288	
16.09.23	16:35:00	   24,1099	   50,0092	
16.09.23	16:40:00	   24,9499	   46,2088	
16.09.23	16:45:00	    25,768	   45,7998	
16.09.23	16:50:00	   26,3492	   44,1697	
16.09.23	16:55:00	   26,5299	   41,0592	
16.09.23	17:00:00	   26,8498	   45,1496	
16.09.23	17:05:00	   26,6984	   36,0592	
16.09.23	17:10:00	   24,4591	   39,5391	
16.09.23	17:15:00	   22,6789	   43,2799	
16.09.23	17:20:00	   21,6484	   46,2088	
16.09.23	17:25:00	   21,0598	   48,3394	
16.09.23	17:30:00	   20,6789	   49,6886	
16.09.23	17:35:00	   20,4396	   50,8196	
16.09.23	17:40:00	   20,2295	   51,4194	
16.09.23	17:45:00	   19,8584	     53,66	
16.09.23	17:50:00	   19,7192	   53,1487	
16.09.23	17:55:00	   19,6386	   52,5992	
16.09.23	18:00:00	   19,6679	   52,4298	
16.09.23	18:05:00	   19,6777	   52,7091	
16.09.23	18:10:00	   19,6777	   53,3791	
16.09.23	18:15:00	   19,5678	   53,6096	
16.09.23	18:20:00	   19,5678	   52,8999	
16.09.23	18:25:00	   19,5995	   51,7186	
16.09.23	18:30:00	    19,619	   51,4194	
16.09.23	18:35:00	    19,619	    51,369	
16.09.23	18:40:00	    19,619	   51,4698	
16.09.23	18:45:00	   19,3578	   51,8788	
16.09.23	18:50:00	   19,0183	   53,0891	
16.09.23	18:55:00	   18,5788	     54,04	
16.09.23	19:00:00	   18,2393	   55,3587	
16.09.23	19:05:00	   17,9292	   56,0791	
16.09.23	19:10:00	   17,6581	   56,8086	
16.09.23	19:15:00	    17,409	   57,5488	
16.09.23	19:20:00	    17,199	   58,1899	
16.09.23	19:25:00	   17,0281	   58,7897	
16.09.23	19:30:00	   16,7888	   59,1789	
16.09.23	19:35:00	   16,6178	   59,5085	
16.09.23	19:40:00	   16,4396	   59,8794	
16.09.23	19:45:00	   16,2393	   60,0885	
16.09.23	19:50:00	   16,0391	   60,2686	
16.09.23	19:55:00	   15,8877	   60,6593	
16.09.23	20:00:00	   15,7192	    60,989	
16.09.23	20:05:00	   15,5482	     61,16	
16.09.23	20:10:00	   15,3993	   61,4286	
16.09.23	20:15:00	   15,2283	    61,569	
16.09.23	20:20:00	   15,0598	   61,7399	
16.09.23	20:25:00	   14,9182	   61,8498	
16.09.23	20:30:00	   14,7399	   62,0299	
16.09.23	20:35:00	    14,569	     62,12	
16.09.23	20:40:00	   14,4396	   62,2894	
16.09.23	20:45:00	   14,2686	   62,2695	
16.09.23	20:50:00	   14,1587	   62,3687	
16.09.23	20:55:00	   13,9683	   62,6297	
16.09.23	21:00:00	   13,8486	   62,8785	
16.09.23	21:05:00	   13,6899	   62,7091	
16.09.23	21:10:00	   13,5385	   62,7289	
16.09.23	21:15:00	   13,4188	     63,08	
16.09.23	21:20:00	   13,2381	   63,0998	
16.09.23	21:25:00	   13,1087	   63,2585	
16.09.23	21:30:00	   12,9499	   63,3089	
16.09.23	21:35:00	   12,7888	   63,4585	
16.09.23	21:40:00	   12,6789	   63,5485	
16.09.23	21:45:00	   12,5397	   63,6386	
16.09.23	21:50:00	    12,398	   63,7897	
16.09.23	21:55:00	   12,2491	   63,9988	
16.09.23	22:00:00	   12,1392	   64,2888	
16.09.23	22:05:00	   11,9878	   64,3498	
16.09.23	22:10:00	   11,8584	   64,3498	
16.09.23	22:15:00	   11,7485	    64,739	
16.09.23	22:20:00	   11,6386	   64,6688	
16.09.23	22:25:00	   11,4799	   64,8886	
16.09.23	22:30:00	     11,37	   64,9496	
16.09.23	22:35:00	   11,2283	   65,0794	
16.09.23	22:40:00	   11,0281	   64,8886	
16.09.23	22:45:00	   10,9182	   64,8291	
16.09.23	22:50:00	   10,7497	   64,9588	
16.09.23	22:55:00	   10,5885	   64,8687	
16.09.23	23:00:00	   10,4396	     64,91	
16.09.23	23:05:00	   10,2979	   64,9588	
16.09.23	23:10:00	   10,1392	   65,1099	
16.09.23	23:15:00	   9,98779	   65,2289	
16.09.23	23:20:00	   9,79976	   65,3388	
16.09.23	23:25:00	   9,68987	   65,3587	
16.09.23	23:30:00	   9,54823	   65,5693	
16.09.23	23:35:00	    9,4188	   65,5998	
16.09.23	23:40:00	   9,27961	   65,5998	
16.09.23	23:45:00	   9,16972	   65,5388	
16.09.23	23:50:00	   9,01832	   65,5998	
16.09.23	23:55:00	   8,88889	   65,6395	
17.09.23	00:00:00	   8,75946	   65,7891	
17.09.23	00:05:00	   8,61783	   65,7891	
17.09.23	00:10:00	   8,47863	   65,7494	
17.09.23	00:15:00	   8,37851	    65,699	
17.09.23	00:20:00	   8,24908	   65,8486	
17.09.23	00:25:00	   8,09768	   65,8089	
17.09.23	00:30:00	   7,98779	   65,8196	
17.09.23	00:35:00	   7,85836	   65,8791	
17.09.23	00:40:00	   7,74847	    65,989	
17.09.23	00:45:00	   7,61905	   66,0699	
17.09.23	00:50:00	   7,49939	   66,0485	
17.09.23	00:55:00	   7,36996	   66,1096	
17.09.23	01:00:00	   7,27961	   66,4789	
17.09.23	01:05:00	   7,20879	   66,7995	
17.09.23	01:10:00	   7,12821	   67,3886	
17.09.23	01:15:00	   7,05983	   67,5992	
17.09.23	01:20:00	   7,04762	   67,7396	
17.09.23	01:25:00	   6,98901	     68,08	
17.09.23	01:30:00	   6,96947	    68,109	
17.09.23	01:35:00	   6,95971	   68,2097	
17.09.23	01:40:00	   6,95971	   68,0693	
17.09.23	01:45:00	   6,94994	   68,1792	
17.09.23	01:50:00	   6,92796	   68,1197	
17.09.23	01:55:00	   6,89866	   68,2097	
17.09.23	02:00:00	   6,92796	   68,4096	
17.09.23	02:05:00	   6,87912	   68,4585	
17.09.23	02:10:00	   6,87912	   68,4096	
17.09.23	02:15:00	   6,87912	   68,2891	
17.09.23	02:20:00	   6,85958	   68,1593	
17.09.23	02:25:00	   6,87912	   68,1288	
17.09.23	02:30:00	   6,85958	   68,0388	
17.09.23	02:35:00	   6,84982	   68,1792	
17.09.23	02:40:00	   6,84982	   68,2295	
17.09.23	02:45:00	   6,82784	   68,1487	
17.09.23	02:50:00	   6,85958	   68,0586	
17.09.23	02:55:00	   6,87912	   68,1792	
17.09.23	03:00:00	   6,87912	   67,9686	
17.09.23	03:05:00	   6,82784	   68,0586	
17.09.23	03:10:00	   6,84982	   67,9197	
17.09.23	03:15:00	   6,87912	   67,8785	
17.09.23	03:20:00	   6,88889	   67,8495	
17.09.23	03:25:00	   6,85958	   67,8892	
17.09.23	03:30:00	   6,87912	   67,8098	
17.09.23	03:35:00	   6,88889	   67,7488	
17.09.23	03:40:00	   6,87912	   67,9487	
17.09.23	03:45:00	   6,85958	   67,8892	
17.09.23	03:50:00	   6,84982	    67,909	
17.09.23	03:55:00	   6,85958	   67,9686	
17.09.23	04:00:00	   6,84982	   68,1487	
17.09.23	04:05:00	   6,82784	   68,2189	
17.09.23	04:10:00	   6,84982	   68,0586	
17.09.23	04:15:00	   6,82784	   68,0998	
17.09.23	04:20:00	   6,81807	   68,1899	
17.09.23	04:25:00	   6,82784	     68,08	
17.09.23	04:30:00	   6,81807	   68,0998	
17.09.23	04:35:00	   6,81807	   67,9991	
17.09.23	04:40:00	   6,79853	   67,8999	
17.09.23	04:45:00	   6,78877	   67,8098	
17.09.23	04:50:00	   6,78877	   67,9396	
17.09.23	04:55:00	     6,779	   67,8785	
17.09.23	05:00:00	   6,75946	    68,109	
17.09.23	05:05:00	   6,74969	    67,909	
17.09.23	05:10:00	   6,73993	   67,8785	
17.09.23	05:15:00	   6,73993	   67,8785	
17.09.23	05:20:00	   6,71795	   67,8999	
17.09.23	05:25:00	   6,70818	   67,8785	
17.09.23	05:30:00	   6,68864	    67,909	
17.09.23	05:35:00	   6,66911	   67,8892	
17.09.23	05:40:00	   6,67888	   67,7289	
17.09.23	05:45:00	    6,6398	    67,529	
17.09.23	05:50:00	   6,61783	     67,79	
17.09.23	05:55:00	   6,60806	   68,1487	
17.09.23	06:00:00	   6,57875	   68,0296	
17.09.23	06:05:00	   6,57875	   68,0495	
17.09.23	06:10:00	   6,54945	   68,0693	
17.09.23	06:15:00	    6,5177	   67,8999	
17.09.23	06:20:00	   6,50794	   67,8999	
17.09.23	06:25:00	   6,47863	   67,9991	
17.09.23	06:30:00	   6,44933	   68,0296	
17.09.23	06:35:00	   6,41758	   67,9396	
17.09.23	06:40:00	   6,40781	   67,9792	
17.09.23	06:45:00	   6,37851	   67,7396	
17.09.23	06:50:00	   6,36874	   67,8388	
17.09.23	06:55:00	   6,32967	    67,819	
17.09.23	07:00:00	   6,27839	   67,8694	
17.09.23	07:05:00	   6,29792	   68,0388	
17.09.23	07:10:00	   6,26862	   67,9487	
17.09.23	07:15:00	   6,20757	   68,1487	
17.09.23	07:20:00	   6,20757	   68,2585	
17.09.23	07:25:00	   6,20757	   68,1685	
17.09.23	07:30:00	    6,1978	   68,7592	
17.09.23	07:35:00	   6,23932	    69,739	
17.09.23	07:40:00	   6,26862	   69,8886	
17.09.23	07:45:00	   6,36874	   69,8092	
17.09.23	07:50:00	   6,43956	   69,7787	
17.09.23	07:55:00	   6,50794	   69,6795	
17.09.23	08:00:00	   6,53968	   69,4689	
17.09.23	08:05:00	   6,58852	   69,2689	
17.09.23	08:10:00	    6,6398	   69,5085	
17.09.23	08:15:00	     6,779	    71,369	
17.09.23	08:20:00	    7,0696	   74,4689	
17.09.23	08:25:00	   7,37973	    75,699	
17.09.23	08:30:00	   7,67766	   76,3599	
17.09.23	08:35:00	   7,98779	   78,1899	
17.09.23	08:40:00	   8,36874	    79,069	
17.09.23	08:45:00	   8,71795	    78,779	
17.09.23	08:50:00	   9,10867	   79,8886	
17.09.23	08:55:00	   10,9988	   80,1389	
17.09.23	09:00:00	   12,2979	   76,6896	
17.09.23	09:05:00	   12,4078	   73,9591	
17.09.23	09:10:00	   12,5177	   72,8098	
17.09.23	09:15:00	   12,6886	   74,2094	
17.09.23	09:20:00	   12,8596	   71,6987	
17.09.23	09:25:00	   12,7179	   66,7598	
17.09.23	09:30:00	   12,6496	   73,2891	
17.09.23	09:35:00	   12,7985	     70,87	
17.09.23	09:40:00	   13,0598	   68,8889	
17.09.23	09:45:00	   13,3284	   70,1099	
17.09.23	09:50:00	   13,6899	   69,6795	
17.09.23	09:55:00	   14,0586	   64,9298	
17.09.23	10:00:00	   14,0586	   58,3486	
17.09.23	10:05:00	   12,9597	   59,1285	
17.09.23	10:10:00	   11,5189	   62,7686	
17.09.23	10:15:00	   10,8889	   66,7796	
17.09.23	10:20:00	   10,8278	   68,4188	
17.09.23	10:25:00	   10,8889	   68,8599	
17.09.23	10:30:00	   10,9597	   68,7988	
17.09.23	10:35:00	   11,0183	   68,6187	
17.09.23	10:40:00	   11,0379	   68,3593	
17.09.23	10:45:00	   11,0379	   68,1685	
17.09.23	10:50:00	   11,0183	     68,08	
17.09.23	10:55:00	   11,0183	   68,1288	
17.09.23	11:00:00	   10,9597	   68,1685	
17.09.23	11:05:00	    10,928	   68,1899	
17.09.23	11:10:00	   10,8596	   68,1487	
17.09.23	11:15:00	   10,7985	   68,1593	
17.09.23	11:20:00	    10,779	   68,2494	
17.09.23	11:25:00	   10,6984	   68,2494	
17.09.23	11:30:00	   10,6593	   68,3196	
17.09.23	11:35:00	   10,5788	   68,4188	
17.09.23	11:40:00	   10,5177	   68,4692	
17.09.23	11:45:00	   10,4786	   68,5195	
17.09.23	11:50:00	    10,398	   68,5195	
17.09.23	11:55:00	   10,3492	   68,5989	
17.09.23	12:00:00	   10,2979	   68,7195	
17.09.23	12:05:00	   10,2393	   68,6996	
17.09.23	12:10:00	   10,1978	   68,8095	
17.09.23	12:15:00	    10,149	   69,1087	
17.09.23	12:20:00	   10,1783	   69,4887	
17.09.23	12:25:00	   10,3077	   70,3297	
17.09.23	12:30:00	   10,4982	   71,2286	
17.09.23	12:35:00	   10,7595	   72,1688	
17.09.23	12:40:00	   11,0281	   72,7488	
17.09.23	12:45:00	   11,3187	   73,1899	
17.09.23	12:50:00	   11,6777	   73,6386	
17.09.23	12:55:00	   12,0098	    73,779	
17.09.23	13:00:00	   12,3492	   73,8187	
17.09.23	13:05:00	   12,6789	   73,8294	
17.09.23	13:10:00	   13,0379	   73,8095	
17.09.23	13:15:00	   13,3993	   73,6996	
17.09.23	13:20:00	    13,768	   73,6691	
17.09.23	13:25:00	   14,1294	   73,4493	
17.09.23	13:30:00	   14,5177	   73,1899	
17.09.23	13:35:00	   14,8889	   72,7488	
17.09.23	13:40:00	   15,2576	   72,3886	
17.09.23	13:45:00	    15,619	   72,0589	
17.09.23	13:50:00	        16	   71,7292	
17.09.23	13:55:00	   16,3394	   71,1187	
17.09.23	14:00:00	   16,6789	   70,5998	
17.09.23	14:05:00	   17,0183	   70,1893	
17.09.23	14:10:00	   17,3382	   69,8489	
17.09.23	14:15:00	   17,7094	   69,6596	
17.09.23	14:20:00	   18,0391	   69,3895	
17.09.23	14:25:00	   18,4298	   68,8889	
17.09.23	14:30:00	   18,9084	   67,8495	
17.09.23	14:35:00	   19,5385	   66,2988	
17.09.23	14:40:00	   20,1294	   64,7695	
17.09.23	14:45:00	   20,6496	   63,4493	
17.09.23	14:50:00	    21,138	    62,239	
17.09.23	14:55:00	   21,5385	   61,2393	
17.09.23	15:00:00	   21,9585	   60,4487	
17.09.23	15:05:00	   22,3394	   59,6596	
17.09.23	15:10:00	   22,6789	    59,069	
17.09.23	15:15:00	   22,9499	   58,7195	
17.09.23	15:20:00	     23,16	    58,689	
17.09.23	15:25:00	   23,2283	   59,0598	
17.09.23	15:30:00	   23,3382	   59,3193	
17.09.23	15:35:00	   23,4896	   59,4795	
17.09.23	15:40:00	   23,6386	   59,5085	
17.09.23	15:45:00	    23,768	   59,5391	
17.09.23	15:50:00	   23,8779	   59,4994	
17.09.23	15:55:00	   24,0098	   59,3987	
17.09.23	16:00:00	   24,2589	   59,2598	
17.09.23	16:05:00	    24,398	   59,1087	
17.09.23	16:10:00	    24,359	   59,3498	
17.09.23	16:15:00	   24,4396	   59,5391	
17.09.23	16:20:00	   24,4689	   59,6795	
17.09.23	16:25:00	   24,4982	   59,9191	
17.09.23	16:30:00	   24,5397	   60,0687	
17.09.23	16:35:00	   24,5788	   60,2198	
17.09.23	16:40:00	   24,6081	   60,3587	
17.09.23	16:45:00	   24,6398	   60,4594	
17.09.23	16:50:00	   24,6984	   60,5388	
17.09.23	16:55:00	   24,7277	   60,6395	
17.09.23	17:00:00	    24,779	    60,699	
17.09.23	17:05:00	    24,779	   60,7799	
17.09.23	17:10:00	   24,8083	   60,8196	
17.09.23	17:15:00	   24,8083	   60,8196	
17.09.23	17:20:00	   24,7497	    60,609	
17.09.23	17:25:00	   24,6593	   60,4197	
17.09.23	17:30:00	   24,4884	   59,5986	
17.09.23	17:35:00	   24,2882	   58,6096	
17.09.23	17:40:00	   23,9878	     57,12	
17.09.23	17:45:00	   23,6996	   56,9597	
17.09.23	17:50:00	   23,3187	   57,2497	
17.09.23	17:55:00	   22,9084	   57,4298	
17.09.23	18:00:00	   22,5397	   57,9991	
17.09.23	18:05:00	   22,1685	   58,4096	
17.09.23	18:10:00	   21,7778	   58,5485	
17.09.23	18:15:00	   21,3993	   58,9988	
17.09.23	18:20:00	    20,989	   59,4887	
17.09.23	18:25:00	   20,6178	   59,9786	
17.09.23	18:30:00	   20,2589	   60,4594	
17.09.23	18:35:00	   19,8779	   60,8394	
17.09.23	18:40:00	   19,5287	   60,9585	
17.09.23	18:45:00	    19,138	   59,3193	
17.09.23	18:50:00	   18,7082	   58,5791	
17.09.23	18:55:00	   17,6899	   57,0894	
17.09.23	19:00:00	   16,5079	   60,1496	
17.09.23	19:05:00	   16,1978	   64,5085	
17.09.23	19:10:00	   16,2295	   63,8095	
17.09.23	19:15:00	   16,5079	    63,689	
17.09.23	19:20:00	   16,8498	   57,1993	
17.09.23	19:25:00	   17,0183	   53,9988	
17.09.23	19:30:00	   17,0598	   57,6099	
17.09.23	19:35:00	   17,2088	   59,7085	
17.09.23	19:40:00	   17,1087	   58,2585	
17.09.23	19:45:00	   17,0891	   60,9188	
17.09.23	19:50:00	   17,1893	     62,41	
17.09.23	19:55:00	   17,2698	   61,2897	
17.09.23	20:00:00	   17,3797	   60,8394	
17.09.23	20:05:00	   17,3578	   58,1487	
17.09.23	20:10:00	   17,2991	   59,0186	
17.09.23	20:15:00	    17,199	   59,5894	
17.09.23	20:20:00	   17,0598	   59,7299	
17.09.23	20:25:00	    16,928	   59,6688	
17.09.23	20:30:00	    16,779	   59,8489	
17.09.23	20:35:00	   16,5788	   59,8397	
17.09.23	20:40:00	   16,4396	   60,0992	
17.09.23	20:45:00	   16,2686	   60,0595	
17.09.23	20:50:00	   16,0586	   60,1999	
17.09.23	20:55:00	   15,8779	   60,1297	
17.09.23	21:00:00	   15,6899	   60,4594	
17.09.23	21:05:00	   15,4896	   60,6792	
17.09.23	21:10:00	   15,3382	   61,0287	
17.09.23	21:15:00	     15,16	   60,9493	
17.09.23	21:20:00	   14,9988	   61,3095	
17.09.23	21:25:00	   14,8596	   61,5598	
17.09.23	21:30:00	   14,7082	   61,5797	
17.09.23	21:35:00	   14,5079	   61,6285	
17.09.23	21:40:00	   14,3492	   61,8193	
17.09.23	21:45:00	   14,1685	   61,6697	
17.09.23	21:50:00	   14,0391	   62,1093	
17.09.23	21:55:00	   13,8681	   62,0986	
17.09.23	22:00:00	    13,768	   62,2695	
17.09.23	22:05:00	   13,5897	   62,2695	
17.09.23	22:10:00	   13,4799	   62,3687	
17.09.23	22:15:00	   13,3284	   62,3886	
17.09.23	22:20:00	   13,1477	   62,7091	
17.09.23	22:25:00	   13,0379	   62,6297	
17.09.23	22:30:00	   12,9182	   62,7793	
17.09.23	22:35:00	    12,779	   62,8495	
17.09.23	22:40:00	   12,6593	   62,9289	
17.09.23	22:45:00	   12,5397	   62,9991	
17.09.23	22:50:00	   12,3785	   65,6899	
17.09.23	22:55:00	   13,0379	   75,6685	
17.09.23	23:00:00	   13,6581	   75,2991	
17.09.23	23:05:00	   14,2076	   74,8886	
17.09.23	23:10:00	   14,7399	   74,1789	
17.09.23	23:15:00	   15,2283	    73,199	
17.09.23	23:20:00	   15,7192	   72,3794	
17.09.23	23:25:00	   16,5397	   74,6398	
17.09.23	23:30:00	   17,3089	   71,3187	
17.09.23	23:35:00	   17,8095	   69,5589	
17.09.23	23:40:00	   18,1392	   67,8892	
17.09.23	23:45:00	   18,3785	   66,6987	
17.09.23	23:50:00	   18,5177	   65,8089	
17.09.23	23:55:00	   18,6593	     65,29	
18.09.23	00:00:00	   18,7497	   64,8687	
18.09.23	00:05:00	   18,8278	   64,5894	
18.09.23	00:10:00	   18,9182	   64,5192	
18.09.23	00:15:00	   18,9792	   64,4093	
18.09.23	00:20:00	   19,0696	   64,3391	
18.09.23	00:25:00	    19,138	   64,2888	
18.09.23	00:30:00	   19,1893	   64,2186	
18.09.23	00:35:00	   19,2698	   64,1697	
18.09.23	00:40:00	   19,3089	   64,1087	
18.09.23	00:45:00	   19,3797	   64,0888	
18.09.23	00:50:00	   19,4481	   64,0491	
18.09.23	00:55:00	   19,4799	   64,0186	
18.09.23	01:00:00	   19,5482	   63,9591	
18.09.23	01:05:00	   19,5678	   63,9591	
18.09.23	01:10:00	    19,619	   63,9087	
18.09.23	01:15:00	   19,6777	   63,8889	
18.09.23	01:20:00	   19,6899	    63,869	
18.09.23	01:25:00	   19,7485	    63,779	
18.09.23	01:30:00	   19,7778	   63,8095	
18.09.23	01:35:00	   19,8095	     63,75	
18.09.23	01:40:00	   19,8291	   63,7195	
18.09.23	01:45:00	   19,8584	    63,689	
18.09.23	01:50:00	   19,8999	    63,689	
18.09.23	01:55:00	   19,9292	   63,6386	
18.09.23	02:00:00	   19,9585	   63,6096	
18.09.23	02:05:00	   19,9878	   63,5989	
18.09.23	02:10:00	        20	   63,6187	
18.09.23	02:15:00	   20,0488	   63,5485	
18.09.23	02:20:00	   20,0293	   63,5394	
18.09.23	02:25:00	   20,0488	   63,5089	
18.09.23	02:30:00	   20,0879	   63,4799	
18.09.23	02:35:00	   20,0879	   63,4692	
18.09.23	02:40:00	   20,0977	   63,4997	
18.09.23	02:45:00	    20,149	   63,4493	
18.09.23	02:50:00	   20,1685	   63,4493	
18.09.23	02:55:00	   20,1587	   63,4799	
18.09.23	03:00:00	   20,1685	   63,4386	
18.09.23	03:05:00	   20,1978	   63,4386	
