Meﬂstellenbeschreibung:
Logger Seriennummer   :080032322731
Logging Methode: Augenblickswerte
Messintervall: 05 min Speicherintervall: 00:05:00 Messungen: 1
Datum	Zeit	  1.Temperatur    [∞C]	  2.rel.Feuchte    [%]	
16.09.23	03:20:00	    20,398	   48,2387	
16.09.23	03:25:00	   20,4591	   48,1197	
16.09.23	03:30:00	   20,4689	   47,8694	
16.09.23	03:35:00	   20,4298	   48,0296	
16.09.23	03:40:00	    20,359	   47,9686	
16.09.23	03:45:00	   20,3297	   48,1792	
16.09.23	03:50:00	    20,359	   48,3791	
16.09.23	03:55:00	   20,3297	   47,9899	
16.09.23	04:00:00	   20,2979	   48,3394	
16.09.23	04:05:00	   20,2686	   48,7897	
16.09.23	04:10:00	   20,2882	    48,489	
16.09.23	04:15:00	   20,3687	   48,2097	
16.09.23	04:20:00	   20,4176	   47,8388	
16.09.23	04:25:00	   20,4591	   47,6999	
16.09.23	04:30:00	    20,398	   47,6999	
16.09.23	04:35:00	   20,3492	   47,8694	
16.09.23	04:40:00	   20,2882	   48,2387	
16.09.23	04:45:00	   20,2882	   48,2097	
16.09.23	04:50:00	   20,2686	     48,08	
16.09.23	04:55:00	   20,1978	   48,2295	
16.09.23	05:00:00	   20,1783	   48,4493	
16.09.23	05:05:00	   20,2882	   48,4096	
16.09.23	05:10:00	   20,3297	   48,1792	
16.09.23	05:15:00	    20,359	   48,0189	
16.09.23	05:20:00	    20,359	   47,8999	
16.09.23	05:25:00	    20,359	   47,9396	
16.09.23	05:30:00	   20,2979	    47,909	
16.09.23	05:35:00	   20,2882	   48,0586	
16.09.23	05:40:00	   20,2882	   47,9197	
16.09.23	05:45:00	   20,2295	   47,9899	
16.09.23	05:50:00	   20,1587	   48,1593	
16.09.23	05:55:00	   20,1099	   48,3196	
16.09.23	06:00:00	   20,1099	   48,5989	
16.09.23	06:05:00	   20,1587	   48,2799	
16.09.23	06:10:00	    20,149	   48,2189	
16.09.23	06:15:00	   20,1099	   48,3196	
16.09.23	06:20:00	   20,0684	    48,399	
16.09.23	06:25:00	   20,0488	   48,4295	
16.09.23	06:30:00	   20,0684	   48,8187	
16.09.23	06:35:00	   20,1197	   48,3089	
16.09.23	06:40:00	   20,0879	   48,5699	
16.09.23	06:45:00	   20,1197	   48,2799	
16.09.23	06:50:00	   20,1392	   48,4692	
16.09.23	06:55:00	   20,2198	   48,5195	
16.09.23	07:00:00	   20,3199	   48,2585	
16.09.23	07:05:00	   20,3492	   47,7091	
16.09.23	07:10:00	   20,2979	   47,8495	
16.09.23	07:15:00	   20,2979	   47,8297	
16.09.23	07:20:00	   20,2686	   48,0098	
16.09.23	07:25:00	    20,359	   47,6893	
16.09.23	07:30:00	   20,3492	   47,8694	
16.09.23	07:35:00	   20,3199	   47,6694	
16.09.23	07:40:00	   20,2491	   48,0189	
16.09.23	07:45:00	   20,1783	   48,0693	
16.09.23	07:50:00	   20,1099	   48,4997	
16.09.23	07:55:00	    20,188	   48,0495	
16.09.23	08:00:00	   24,4176	    46,189	
